r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.22,10.7,4.9,5.6097237008608545,,
0.76,24.7,4.9,17.728897314836022,,
1.31,38.9,4.9,26.83994225031045,1.009299895582514,26.964457755153735
1.94,42.7,7.89,32.63540715235525,1.0065930420531,32.74281371508696
3.92,55.0,4.9,39.19282587413161,1.0015128994017228,39.22246207063039
4.35,57.2,4.9,39.508907856330325,1.001123009198606,39.53108606496916
5.0,59.8,4.9,40.42422664690074,1.000760040293464,40.439585749612704
5.05,62.5,3.43,40.42083126309997,1.000742686246615,40.4358384749326
5.83,61.8,3.98,40.24219675912338,1.0006783168785394,40.25584292605494
6.09,64.4,4.9,40.195712457922674,1.0007025611426872,40.2098299515952
6.74,67.2,4.9,41.714089945724574,1.0009708894922393,41.73433491881212
7.29,69.9,4.9,40.0131290953357,1.001301082584048,40.03915082668127
