r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.32,44.0,8.0,197.82000025275502,,
0.64,64.0,8.0,204.19000220382975,1.0054918431048665,204.74992423326512
0.96,128.0,8.0,209.11001530295005,1.004405618478167,209.57013855171826
1.28,148.0,8.0,219.11001118159803,1.0034225142365856,219.48464447477767
1.6,157.0,8.0,225.96685420654066,1.0026517696866624,226.26626187499684
1.92,189.0,8.0,232.0775932743185,1.0021623732396803,232.3283769641566
2.24,195.0,6.0,251.39475034296163,1.0019019542347267,251.63370743057624
2.56,201.0,6.0,278.9189712084855,1.001844477961356,279.1760826517065
2.88,214.0,4.0,292.1086333883338,1.001985108760443,292.3984233470594
3.2,215.0,4.0,300.95614464569417,1.0022933192824448,301.30104128424955
3.52,215.0,4.0,298.84349833985016,1.0027279639475926,299.25083787188294
3.84,216.0,3.0,290.2695376714546,1.0033046956164606,290.74876830454485
4.8,214.0,2.0,275.7656086244258,1.005638700462784,276.54199554208213
5.76,210.0,2.0,257.16444116557017,1.0087120179001354,258.2822225195863
6.72,205.0,2.0,238.07466265858702,1.0124458746271008,239.55160511044613
7.68,203.0,1.0,222.79859290399477,1.016821172893635,224.6646451584605
8.64,201.0,1.0,211.12349016630054,1.0221387390015328,213.4477007360065
9.6,201.0,1.0,201.14807282198853,1.0285034194606366,203.99463509722136
10.56,199.0,1.0,192.5962876070045,1.0358544422292566,196.01859773392866
