r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
1.23,28.7,3.4,30.701343618806,,
1.84,37.6,2.6,37.58376511207998,1.0195547045505342,37.949455735662255
2.46,43.1,1.2,42.437329086548324,1.0161120768586243,42.777839737761006
3.07,50.1,2.8,46.09437709742914,1.012728965530562,46.38681629665346
3.68,58.1,4.5,48.98893038228126,1.0106805462491426,49.24984981048851
4.3,64.6,4.1,51.38481098534858,1.0085985463237654,51.60525546293725
4.91,68.5,2.7,52.87407871537811,1.0068919412402917,53.05596838209395
5.52,72.3,0.8,53.96659892933776,1.0055210916097481,54.11537113402681
6.14,74.2,2.4,54.776244851212645,1.004131421634289,54.88928010398862
6.75,78.9,2.6,55.463545685431974,1.003373295628121,55.55701439548722
7.37,82.4,2.3,56.32594872702989,1.00260274132677,56.39920203041509
7.98,84.3,4.8,57.11357106677887,1.0020038794999984,57.170766784903414
8.59,85.4,7.3,57.96047791383367,1.0015596044905262,58.00565801573801
9.21,85.3,4.6,58.32593334015324,1.0011096944963254,58.35828635076272
9.82,86.8,4.0,58.27827382481399,1.00084974454538,58.30302938960258
10.43,85.4,5.7,58.0565190138024,1.0005897945944346,58.07363720066395
11.05,85.4,7.0,57.43401866489929,1.0004034771495613,57.44560415346655
11.66,86.2,4.1,56.95801436145751,1.0002961311724405,56.96644725897914
12.28,86.1,6.2,57.033781217801085,1.000188251515895,57.03914931306069
12.89,87.4,2.5,57.50637616821286,1.0001837438955863,57.51165914833426
13.5,86.5,5.5,58.597202151638605,1.0001792362752773,58.602453288478266
