r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.64,12.4,8.6,13.611245350811954,,
1.18,21.9,6.2,21.226667190117247,1.0147388297606763,21.38252312426271
1.8,32.3,1.88,27.76613765002255,1.0116315156741365,27.927151926283265
2.03,37.9,6.2,29.79981879139536,1.0104788023839684,29.955545104337418
2.78,53.1,9.5,36.42926845271532,1.0075075422848425,36.56575988958603
3.0,62.4,11.0,38.11444345651658,1.0067746777026318,38.2433320654089
3.64,68.0,6.2,42.50319517401015,1.0048251444765721,42.605613805225815
4.19,78.0,7.98,45.735798888835426,1.0035731357828046,45.817436138400275
4.6,82.3,6.2,46.93404414707942,1.0026398202110869,46.99595203674645
5.14,85.7,6.3,48.025644191410905,1.0019770197708855,48.073094574442635
5.39,85.5,6.51,48.93230630166536,1.0016816898068517,48.9734334984984
6.31,89.5,15.6,52.515719551387654,1.0009219691178608,52.53992290979996
9.1,95.2,15.5,57.83659913929933,1.0005063321240277,57.85123955035063
10.17,97.5,6.2,59.992083644427616,1.0008495891630402,60.01756254599313
11.99,101.0,10.2,61.64088253748481,1.0017987537224298,61.69629601334053
14.02,107.0,10.7,61.95728367189769,1.0033207463442102,62.060070621900294
15.94,117.0,11.7,62.64542281763289,1.0049848935749823,62.80136909817687
17.98,120.0,12.0,62.60240330849927,1.0070885681004393,62.82389219142205
