r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.44,15.7,9.1,12.435191996909417,,
1.32,44.5,9.1,28.995382390994603,,
2.2,69.4,9.1,36.38259473979282,1.0137342205132438,36.631586019454325
3.08,90.0,11.4,40.30488059776384,1.009591181238229,40.49770505482865
3.96,105.0,9.88,41.270592435776834,1.0070147955923032,41.41509185510976
4.84,113.0,16.2,43.26330546779799,1.0047850571069754,43.366690633064245
5.53,117.0,24.8,45.29266717692832,1.0034902437660056,45.371639553369114
7.48,124.0,9.1,54.511401559673736,1.0011889443424349,54.54379744454946
8.37,127.0,9.1,58.26059474464709,1.0007633284919377,58.28282648888836
9.24,130.0,9.1,60.92511140736634,1.0004327430028337,60.93829243934993
10.13,133.0,9.1,63.04616800409046,1.000299508210755,63.05560871973735
13.23,142.0,23.8,68.87459400969271,1.0006445191018458,68.89678593022508
