r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.6,16.0,3.53,14.318536936433135,1.0074976225391972,14.372114191092328
0.73,16.6,4.83,16.375066412079065,1.0069336894011858,16.431738157917568
0.85,18.6,2.5,17.879119105817267,1.0064267973053664,17.936479829229192
0.98,20.0,7.58,19.968217246414362,1.0058776642015619,20.026814506650563
1.07,21.4,4.03,21.26249750146958,1.0055003124603559,21.32089250386554
1.54,28.9,2.74,27.1146086086449,1.0037544115817072,27.165460623808578
2.02,32.9,2.65,31.18002565746218,1.0025496554729825,31.21974951457652
2.49,35.2,2.88,33.63529247680181,1.001864257211797,33.666630296448865
2.96,37.6,3.05,34.90671138907245,1.0015748296442522,34.9341866380582
3.43,40.6,3.68,35.32418010371932,1.0016425467061936,35.3531790084305
3.9,42.7,3.25,35.80341464162322,1.002027134944088,35.83968544594435
4.37,45.5,2.99,35.96655251758222,1.0026467648808235,36.01411856838652
4.86,48.9,1.96,35.986336295877635,1.003537540178024,36.04993165799625
5.34,51.5,1.53,35.891951744088814,1.0046628860458473,35.97553446370451
5.81,53.0,1.86,35.67475437897225,1.0059844207571895,35.78134152156775
6.28,55.0,1.48,35.70686208559918,1.0074568454995354,35.83974510058627
6.75,57.6,0.99,35.760271251767655,1.0092019786946522,35.92442710397461
7.22,59.7,1.19,35.96768549684563,1.0111112029516935,36.166955619899916
7.69,60.5,1.26,36.35770069737634,1.0132862088877244,36.59843173814155
8.16,61.8,1.33,36.796836820574676,1.015704140090471,37.08464262673036
8.64,62.9,1.35,37.021216889778216,1.0185214146672956,37.36248659499609
9.11,63.0,2.09,37.29874662773536,1.0214213995304948,37.696125477984154
9.58,64.5,2.38,37.20884303495609,1.0244587819135507,37.66113559947107
10.05,65.6,1.08,37.007901858927376,1.0276693266124728,37.51640026914467
