r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.16,1.99,1.5,4.185940754478018,,
0.41,4.84,1.5,10.375861410022784,1.0047404035642549,10.400425219053417
0.57,6.79,1.5,13.029570215475259,1.0044906839346581,13.058793285153943
0.73,8.87,1.5,15.299388876683931,1.004315098856512,15.332362531553063
0.9,10.9,1.5,16.715648357153245,1.0042647154765252,16.75125417749282
1.06,12.9,1.5,17.420998823259247,1.004337431624915,17.45873913914643
1.22,14.7,1.5,17.405795012006777,1.004524291611155,17.445125023278315
1.47,16.8,1.5,17.835257217096704,1.0050441005579147,17.880182052448756
1.79,20.1,1.5,16.433386747715762,1.006104873097898,16.48347229288479
