r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.23,6.81,8.19,9.708166665236027,,
0.69,20.0,4.09,23.848224252551802,1.0059313233397977,23.91884545264184
1.15,33.0,4.0,34.888313229504234,1.0042739127017062,34.96278854162817
1.59,42.7,4.0,41.9519844584258,1.0029219815338877,42.01323121253844
2.05,49.9,4.0,46.864233696925,1.0020916832248117,46.91322065973798
2.51,55.5,4.0,50.432261499956546,1.0016892149993493,50.474838993196784
2.97,61.9,4.0,53.637107490989855,1.0016482662124975,53.68129340695506
3.42,67.9,4.0,56.00903944900323,1.0019116005757498,56.06254734580953
3.88,73.1,4.0,56.365657097207695,1.0024226704181316,56.43389349865497
4.34,76.1,3.0,55.843868956224725,1.003214830878978,55.93356122486048
4.79,77.8,5.34,55.34125766550666,1.004159078230577,55.45622256254434
5.24,79.0,4.0,54.778101463997444,1.0052071817229773,54.920536048440994
5.7,78.5,5.6,53.48360496451226,1.0064330670423272,53.65536098604043
6.16,79.8,7.15,52.07020261147444,1.007834020842812,52.27376423900656
7.16,83.4,5.12,49.460630808755354,1.0112791965659629,49.738786752753924
7.52,84.6,4.0,48.679001633147735,1.0126819038686745,48.9867003647854
7.98,86.1,5.53,47.76544462265583,1.0145770241917278,48.112324099415936
8.44,87.5,10.2,47.0189855271251,1.0167004425891946,47.40997878052206
8.9,89.0,7.77,46.33471376840478,1.018925456372682,46.77111149162068
9.35,90.4,5.16,45.752136562132264,1.0213049062337982,46.23694048499693
9.62,91.2,13.7,45.579285865401616,1.022904620927592,46.09831876125692
