r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.21,17.4,6.51,18.6113567479644,,
0.32,31.0,8.86,25.750250484218594,1.0053233201250906,25.81869792652744
0.43,36.1,8.16,29.73478266273355,1.0049917450471995,29.80890450558725
0.54,46.0,8.52,34.17641291885384,1.004660169969308,34.25595430404435
0.64,58.0,6.9,37.10754370744579,1.0043791470534513,37.18870464593196
0.74,63.4,9.55,39.970273954527755,1.0041015980053625,40.052161071405386
0.85,71.9,8.52,43.5310659184909,1.003801753076068,43.61373460342489
0.96,76.4,6.82,47.24195698740686,1.0035294762159699,47.325253235904526
1.07,78.1,6.65,50.616854900319524,1.0032571993558719,50.69922247653214
1.17,80.5,6.14,53.410426884644906,1.0030699977164315,53.49234900193413
1.28,82.8,5.8,56.45337279560894,1.0029066619942213,56.535358699086075
1.38,85.6,6.48,59.131112791828976,1.0027581749740302,59.21260361677811
1.48,88.0,7.5,61.98783187045664,1.0026848791380965,62.07099100811656
1.59,92.0,8.52,64.44887120811349,1.002609874807101,64.53291814850495
1.7,92.4,8.52,66.66434204280426,1.0025626389139057,66.74970570727882
1.8,95.1,9.2,67.9963271066901,1.0025708163624047,68.0836740396476
1.91,96.5,8.52,69.31023373211202,1.0025798115557538,69.39957981617096
2.02,101.0,8.86,69.98030079958217,1.0026425626055686,70.07270345791507
2.13,99.9,9.55,70.52979583126553,1.0027263216912439,70.62587384707028
2.23,103.0,8.18,70.82684378115405,1.00280994422251,70.92628371523118
2.34,104.0,8.52,71.36746597715236,1.002963305374258,71.47312955443431
2.44,107.0,9.2,71.6935066794755,1.0031027246031199,71.8046431433097
2.54,107.0,9.55,71.80519549447658,1.003265450148166,71.92233808472989
2.65,106.0,11.2,71.91834884089039,1.0034763636317159,72.04324755291188
2.76,107.0,11.2,71.95229600228195,1.0036872771152656,72.08482797138979
7.07,104.0,3.11,58.469021712356366,1.0263298661915976,59.23376130471583
8.49,106.0,2.55,53.29121597411716,1.0382487151591389,54.300812886516184
