r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.25,4.25,2.0,3.433846240005513,,
0.41,6.84,2.0,5.14463798532025,1.0077722095484416,5.164591891116031
0.57,9.56,2.0,6.788225099390856,1.0070888344722897,6.812242912028543
0.74,12.3,2.0,9.051143574156804,1.0063792376698177,9.079967376784568
0.9,15.1,2.0,10.940100547984008,1.0057207733404925,10.971348838400658
1.07,17.5,2.0,13.004526135157713,1.0050243769731877,13.0371550223827
1.24,19.7,2.0,14.983167221919402,1.0043293667360658,15.015566006122548
1.4,21.8,2.0,16.537185371156724,1.0038181691242631,16.5687261780998
1.57,24.4,2.0,17.883402920026153,1.003307488875599,17.912953084094966
1.72,27.3,2.0,19.01036822368257,1.0029610585298476,19.038492825915647
1.89,30.3,2.0,20.057180759019946,1.0025817763680236,20.083055646638545
2.06,32.6,2.0,20.81237372334064,1.002299318997607,20.8362871282404
2.46,33.3,2.0,21.81966544198146,1.0018312084941692,21.83963448264222
2.79,34.6,2.0,22.22540213359479,1.0016861729130317,22.244132176926815
3.13,34.2,2.0,21.403518402356188,1.0017320519267725,21.422046385614163
