r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.91,33.1,3.9,31.52,1.0067465550477126,31.62614697689358
1.36,46.7,2.7,37.5,1.004964231622425,37.59296411190577
1.82,53.9,4.7,42.04,1.0033456268410739,42.11026635402397
2.27,58.8,2.5,46.24851565185633,1.0022905917781508,46.30145358924706
2.72,65.6,2.6,48.932779401951,1.0016261389939176,48.9725489911316
3.17,70.8,2.7,50.480419966557335,1.0012648244790967,50.512334313678835
3.63,82.1,4.9,51.177405170641464,1.001177001666404,51.20751425921905
4.08,84.1,6.6,51.47697155039329,1.0013201716042974,51.51093956124811
4.54,83.4,6.2,51.799151537452815,1.0016480262715066,51.8418171474655
4.99,81.5,2.7,51.50248537692138,1.0021492978411726,51.55780275981025
5.45,80.8,4.0,50.89250828953118,1.002810054188776,50.96396347955581
5.9,82.8,12.4,50.53640272120681,1.0035530513964208,50.62610233315179
6.36,88.2,11.7,51.20557098597769,1.0043872404337528,51.31777363139719
6.81,88.5,8.5,51.959603539673004,1.0053275160958877,52.09782749872286
7.26,88.4,8.9,52.38436885178631,1.006380817650633,52.55123064906446
7.71,88.2,10.8,52.05041594454361,1.0075241736635814,52.24586716570535
8.17,89.5,3.1,50.88195849218071,1.0087504102143723,51.10409261408739
8.62,89.7,9.5,49.48285056461481,1.0100243733862027,49.73024939124798
9.07,93.7,7.3,48.335640059897834,1.0114344571091618,48.611200479510096
9.53,97.0,5.7,47.357530552173,1.0129228980417155,47.66254656211326
9.96,96.2,1.5,46.003069462808675,1.0144695735974298,46.33469654524291
10.45,94.8,2.1,44.57645118221055,1.0163795940192972,44.94004045494379
10.93,92.5,13.9,43.25441942738337,1.018336311094482,43.64918127403312
11.32,92.8,10.6,42.18011142706951,1.0201095418337085,42.6021117862253
11.8,93.5,12.1,41.36379697271516,1.0224874431891697,41.82629434939798
