r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.41,15.0,4.1,13.301372109673498,1.0093633885960476,13.363499974648805
0.82,23.4,1.3,22.071746645881923,1.0074411759280493,22.15371431944224
1.24,29.2,1.5,25.138022993067693,1.0055866499212054,25.20814386137024
1.64,36.2,1.1,25.762765767673315,1.0040251274392689,25.814562905199544
2.06,44.0,1.1,27.735754902291735,1.0028657545339046,27.77546840304194
2.47,52.1,1.2,28.32203735609428,1.0020616809157072,28.351217825589565
2.89,52.9,1.7,28.554554803043242,1.0015553675958422,28.576752589594594
3.3,54.8,2.2,28.506204587773517,1.0013350375850136,28.525226668358325
3.71,55.0,2.5,28.488123841348344,1.0013429863985304,28.507247004384897
4.12,52.0,2.7,28.01935937882949,1.00155324788628,28.0411114408858
