r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.26,14.6,13.0,5.084643546995206,,
0.44,10.0,7.0,8.215138465053403,,
0.77,10.7,7.13,13.23110350651071,1.0,13.23110350651071
0.89,17.4,9.6,14.658475364102502,1.0,14.658475364102502
1.22,23.5,11.2,17.45992554394205,1.0,17.45992554394205
1.55,31.0,5.2,18.61013970930901,1.0,18.61013970930901
1.8,32.3,2.41,18.524980431838518,1.0,18.524980431838518
2.21,40.9,5.9,19.384130106868348,1.0,19.384130106868348
2.31,43.8,4.26,19.732402286594503,1.0,19.732402286594503
2.54,44.8,4.5,20.568714106623194,1.0,20.568714106623194
3.1,51.7,12.7,22.752828395608315,1.0,22.752828395608315
3.43,55.7,4.5,24.21915977072698,1.0,24.21915977072698
3.86,59.4,9.85,25.128241084485005,1.0,25.128241084485005
4.09,62.0,4.5,25.37383888969109,1.0,25.37383888969109
4.37,63.0,3.2,26.11673792800318,1.0,26.11673792800318
4.76,66.6,6.9,27.046718839814933,1.0,27.046718839814933
5.4,71.3,2.95,28.48563497624724,1.0,28.48563497624724
5.86,72.3,15.5,29.402394460315644,1.0,29.402394460315644
6.08,73.4,6.0,29.75292422603197,1.0,29.75292422603197
6.43,72.4,5.81,30.400830580758807,1.0,30.400830580758807
6.97,77.1,12.1,31.606589502823617,1.0,31.606589502823617
7.96,80.3,13.5,33.83586410895989,1.0,33.83586410895989
10.29,84.7,6.0,38.60471085243354,1.0,38.60471085243354
15.49,86.9,5.6,43.17133308110835,1.0,43.17133308110835
16.26,85.8,8.6,43.08445891501946,1.0,43.08445891501946
