r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
1.07,22.1,7.17,18.40680309016207,1.0,18.40680309016207
1.78,42.7,10.66,24.83910223820499,1.0,24.83910223820499
2.49,60.6,7.69,28.152530969701463,1.0,28.152530969701463
2.97,76.8,11.1,29.33064608903118,1.0,29.33064608903118
3.04,81.6,17.5,29.315526602808962,1.0,29.315526602808962
3.19,87.0,8.93,29.411999252005973,1.0,29.411999252005973
6.95,90.0,24.8,34.52960758537519,1.0,34.52960758537519
8.58,97.8,9.4,36.978872346246575,1.0,36.978872346246575
9.26,93.7,25.3,38.02526791490101,1.0,38.02526791490101
9.89,103.0,23.8,39.19242401281146,1.0,39.19242401281146
10.08,97.4,11.0,39.63898333711398,1.0,39.63898333711398
11.84,106.5,9.48,41.515208056807325,1.0,41.515208056807325
14.56,112.0,11.0,39.8575776986008,1.0,39.8575776986008
15.43,111.5,9.4,39.661090504422596,1.0,39.661090504422596
17.93,111.0,24.3,40.794607486774524,1.0,40.794607486774524
19.02,112.5,7.75,41.311318061761234,1.0,41.311318061761234
20.1,106.0,10.7,41.6653393121909,1.0,41.6653393121909
