r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.44,15.7,9.1,12.435191996909417,,
1.32,44.5,9.1,28.995382390994603,,
2.2,69.4,9.1,36.38259473979282,1.0,36.38259473979282
3.08,90.0,11.4,40.30488059776384,1.0,40.30488059776384
3.96,105.0,9.88,41.270592435776834,1.0,41.270592435776834
4.84,113.0,16.2,43.26330546779799,1.0,43.26330546779799
5.53,117.0,24.8,45.29266717692832,1.0,45.29266717692832
7.48,124.0,9.1,54.511401559673736,1.0,54.511401559673736
8.37,127.0,9.1,58.26059474464709,1.0,58.26059474464709
9.24,130.0,9.1,60.92511140736634,1.0,60.92511140736634
10.13,133.0,9.1,63.04616800409046,1.0,63.04616800409046
13.23,142.0,23.8,68.87459400969271,1.0,68.87459400969271
