r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.42,35.7,9.1,15.483607460795433,,
1.47,83.3,9.3,40.92651951974417,1.0,40.92651951974417
2.11,94.2,10.4,48.84802964296513,1.0,48.84802964296513
2.84,97.6,9.1,53.605969816803054,1.0,53.605969816803054
3.9,101.0,9.1,57.91132963419162,1.0,57.91132963419162
4.74,105.0,16.7,63.96273055459718,1.0,63.96273055459718
5.69,106.0,9.1,69.23770071283418,1.0,69.23770071283418
6.32,108.0,11.5,71.41734313176316,1.0,71.41734313176316
7.37,110.0,23.0,74.55555780758401,1.0,74.55555780758401
8.21,112.0,19.7,75.48106650014955,1.0,75.48106650014955
9.16,113.0,9.1,77.29093737301936,1.0,77.29093737301936
10.85,114.0,9.1,77.96495238246479,1.0,77.96495238246479
12.21,114.0,9.1,75.47465799856266,1.0,75.47465799856266
15.16,114.0,11.2,71.64346795067922,1.0,71.64346795067922
