r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.26,6.1,1.6,2.9543865691544156,,
0.52,11.2,0.7,5.183367631183419,,
0.77,14.9,1.5,8.337919404743607,1.008593330262605,8.373668016696955
1.03,19.1,2.2,10.796281767349349,1.007254516857653,10.835371904488232
1.29,24.3,0.9,13.437458837146258,1.006113185223917,13.47846909422254
1.55,29.8,1.9,15.445452405157967,1.0050362564552913,15.484297188199639
1.81,34.3,1.6,17.185648082047997,1.0040975763019786,17.220821839252395
2.06,38.2,3.5,18.606947627163354,1.003266467705076,18.63731234779172
2.32,42.5,5.6,19.41014425500233,1.0025879142028664,19.435243920548373
2.58,42.3,3.0,19.925523832511907,1.0020891941022072,19.94632711609383
2.84,47.3,4.4,20.371283710164168,1.001689499884772,20.38848508853911
3.1,49.3,4.0,21.007124981777014,1.0014356334089145,21.022198838808713
3.35,50.6,3.5,21.805249367984764,1.001241531077599,21.818781116638522
3.61,53.0,3.5,22.375873167320194,1.0011783314564702,22.38905238370141
3.87,54.7,3.3,22.048351412293847,1.0011404601272065,22.060920462518038
4.13,55.2,3.1,21.682296926294505,1.001237052229755,21.695703848189783
4.38,57.5,2.6,21.84745522938541,1.0013319555710931,21.862000307501155
4.64,59.1,2.4,22.167769396130048,1.001552732121178,22.184973024361963
4.9,61.2,1.9,22.542309109760694,1.001773508671263,22.562289745065808
5.16,62.7,1.9,22.8807386244413,1.0020971129330778,22.904717805706554
5.42,64.4,2.9,23.360104879901545,1.0024305665925681,23.38847679566688
5.67,66.6,3.2,23.837157968180687,1.0028365545778857,23.870941727555618
5.93,66.3,3.4,23.850670850103985,1.0032808076660036,23.889763544339246
6.19,66.2,3.2,23.461615460151076,1.0037924680112669,23.506062072503443
6.45,67.3,3.0,23.151943762889545,1.0043378319851026,23.20210404611864
