r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
3.23,194.0,16.7,251.3879340779903,1.0125727875662034,252.9633213388349
9.18,172.0,8.1,196.08156950616242,1.0010283594953808,196.1823647713145
10.64,170.0,10.7,189.06445488245535,1.0004867644492703,189.11046421183877
11.58,170.0,6.8,186.89985045472886,1.0002704053444005,186.92511810593265
12.52,171.0,6.8,186.62679550375395,1.0002267396691003,186.6479521534879
13.57,172.0,12.1,189.79747548373766,1.0002973702615765,189.8256934485633
15.76,174.0,19.6,189.21760964561412,1.0007349790071471,189.28713235896282
24.94,193.0,23.2,156.05275614355548,1.0050794008121553,156.4485813895938
26.3,194.0,23.0,151.9520651389773,1.005974551172307,152.40531185517077
34.96,201.0,7.2,134.0679935704268,1.0126799629812366,134.91530466076986
36.84,202.0,17.1,130.70529637317685,1.014438927751173,131.64553668702789
47.38,205.0,16.0,121.1683927433223,1.02696082294849,122.79092904189702
