r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
2.43,62.2,5.69,136.96361925708595,1.0065722964695074,137.41296491364008
3.65,88.2,3.85,148.78781569738834,1.0030577977368889,149.0151235876904
4.86,107.0,4.42,151.64457392204972,1.0012086514658511,151.73618896602468
6.08,120.0,3.93,153.2628624292265,1.0005913748523425,153.3081736325594
7.29,124.0,5.15,161.02637082167627,1.0007023711155827,161.08291103122255
8.51,128.0,4.29,159.9485617315767,1.0012779810955896,160.05073471729338
9.73,133.0,5.36,158.26481131319116,1.0021866220757134,158.43774949231724
10.96,138.0,6.78,157.682581473034,1.003352063854018,157.94664141260276
12.19,143.0,6.42,157.8513278373039,1.0048046262029329,158.2300817526534
13.41,146.0,5.4,155.19507273106322,1.0064579722849216,155.69538901304364
14.55,148.0,4.5,152.52458064194113,1.008096917529746,153.14082521182823
15.78,154.0,4.46,150.64229718110383,1.0100166264529211,151.39488109836162
17.0,158.0,4.02,146.79683988424273,1.0122324309005744,147.6919519555531
18.23,159.0,5.07,142.09142549781112,1.014717859782658,143.13324699235056
19.46,160.0,7.33,137.7705472878728,1.0174455413641006,138.96709214928876
20.69,158.0,7.82,136.10294118791114,1.0204372487737519,137.4866917665845
21.92,155.0,8.07,132.96408876083797,1.0241291410399345,134.55868168206914
23.14,156.0,7.93,129.33243715325247,1.0279076360252468,131.12470003528182
24.28,154.0,9.09,127.09318785835849,1.0327957472503753,129.160433408312
