r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
3.44,285.0,14.4,289.9312589218348,1.0045030422693269,290.5833120477156
3.77,297.0,13.6,286.07929722368937,1.003642888732219,286.5999010534336
4.13,303.0,8.47,284.22515177232293,1.0028074209468851,284.6238419679998
4.47,306.0,5.93,282.78312361242496,1.002334940768551,283.11307204420194
4.8,307.0,5.93,281.6261658653187,1.00187635706605,281.8902576639011
5.13,304.0,8.47,281.0518416591501,1.0014177733635492,281.25100499947393
5.48,308.0,8.47,281.0117926351134,1.0010104708478602,281.1537338994708
5.83,313.0,12.7,280.55263213878425,1.000845680918843,280.6712360726779
6.16,314.0,9.32,280.233626461922,1.0006903075571985,280.3303334704704
6.51,315.0,6.78,282.3840592172299,1.0005255176281813,282.45824837210097
6.86,317.0,8.47,284.37957257862246,1.0004216739114173,284.439523982651
7.18,320.0,7.63,285.497386678057,1.000436883060622,285.5597443540934
7.51,316.0,20.5,286.64103840866886,1.0004525674957392,286.70589328016155
7.85,318.0,23.4,288.61413842707015,1.0004687272167692,288.6817711535863
8.21,321.0,8.48,289.92085747665686,1.000528627245846,289.9974773843526
8.57,323.0,8.66,289.8394476257502,1.0006750866649898,289.93726449285987
8.9,321.0,12.7,289.1324277904504,1.0008093411325383,289.24940750939373
9.24,323.0,11.0,287.4796989354205,1.0009476639172852,287.61588374751926
9.6,323.0,10.4,285.42702149586324,1.0011271311913041,285.58783304408126
9.93,322.0,13.6,284.0806626646734,1.0013292074587756,284.26940103524237
10.27,321.0,13.6,283.18853454898203,1.0015374072495038,283.4061389974351
10.6,323.0,9.32,282.22792065988085,1.0017394835169753,282.47327941487254
10.93,322.0,11.9,281.29503159494305,1.001968309759214,281.57173338112466
11.27,321.0,11.0,280.11192852143944,1.002240504159087,280.4255489232025
12.31,323.0,4.24,274.1813868591375,1.0030946876862472,274.60531201435987
14.35,319.0,4.24,257.62889220737645,1.0051380928526177,258.28990479408156
16.4,308.0,4.24,240.95031458788344,1.0076014900861512,241.86437154151557
18.48,299.0,5.66,227.6905538225071,1.010308544497157,228.86112394147708
20.57,299.0,5.66,217.05240956967052,1.013495144858165,218.5120783172613
22.51,298.0,5.66,210.21654882525306,1.016909844613303,211.9864625379198
24.59,296.0,5.66,202.46587539632452,1.0209949777924088,204.58021867278214
26.68,293.0,4.24,193.0401836406089,1.026047865174003,195.53816378746876
28.77,289.0,4.24,184.27017392947778,1.032078758949096,187.20242306994786
30.7,289.0,4.24,177.4628935862368,1.039314356705065,180.91768494489708
