r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.35,14.4,2.82,15.462037381923508,,
0.69,24.4,3.97,17.991411840097484,,
1.03,29.2,3.26,20.29279921548528,,
1.38,32.9,3.73,21.498913926056822,,
1.72,37.8,3.41,23.082315741710143,1.0155853913292865,23.26149376282877
2.07,42.0,3.12,25.396523384116968,1.0138079288506046,25.57125896190919
2.41,45.1,2.92,27.13612536822455,1.0120812510141706,27.29955242036816
2.76,47.6,2.79,29.78547968389967,1.0103037885354886,29.938538066064858
3.1,52.3,2.78,31.49247052868352,1.0085771106990546,31.62723936684219
3.45,57.3,2.78,33.1353617756016,1.0075220752185943,33.2597516382011
3.79,61.4,2.93,34.469522770122595,1.0065785501280584,34.58271665409692
4.14,64.5,3.42,36.24532107734735,1.0056072742995656,36.34679775299099
4.48,66.4,4.53,37.518872584340805,1.0046637492090298,37.606260120641195
4.82,66.9,5.46,38.25680070262018,1.0038598102536982,38.33056159122348
5.17,69.4,4.77,39.21413010637875,1.0033116892445253,39.27900894259413
5.51,70.2,4.44,39.541110252495436,1.0027792288356143,39.596019024858364
5.86,70.9,4.24,39.464805840140656,1.0022311078264414,39.50880642988908
6.2,72.3,4.38,40.000499996875035,1.0016986474175305,40.034458954929626
6.55,73.9,3.51,40.904636656496535,1.0014013334353076,40.93328714029315
6.89,75.0,3.22,41.89410101673027,1.001176420003706,41.91873630273579
7.25,75.5,3.23,42.96818008712959,1.0009382763702457,42.988333374923634
7.58,77.1,2.98,44.12308806056077,1.0007199780395737,44.13896902980871
7.94,77.0,2.79,45.409859061661926,1.0005291407443841,45.421871576107506
8.27,77.0,2.82,46.65737347944052,1.000468385540247,46.668299019790844
8.63,78.2,2.93,47.95944328284055,1.0004021071357339,47.96908473089913
8.97,79.6,3.14,48.89951431251644,1.0003395108648048,48.907814566266026
9.3,80.3,3.39,49.741077591865654,1.0002787556606676,49.748009912266646
9.66,81.2,3.66,50.45232303868673,1.0002903227016353,50.45964623456698
9.99,82.3,3.9,51.07104267586477,1.0003319511812285,51.07951851900301
10.35,83.8,4.1,51.84790931175529,1.0003773640680576,51.85769115800208
10.69,79.0,2.78,51.60248056053119,1.0004202540167293,51.61332249642345
