r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.87,47.8,8.2,155.09683878145293,,
1.74,98.9,8.2,221.59797517125466,1.003858445926637,222.02507548435554
2.61,146.0,7.7,265.3417705526214,1.0016560718728436,265.5613921843854
3.5,164.0,6.4,282.45307734206045,1.0008185457057976,282.5686540724631
4.37,174.0,5.95,267.8266355312705,1.0006249094872521,267.91030616441003
5.24,175.0,6.0,252.57150472687928,1.0006603280588653,252.65488099094952
6.11,184.0,6.4,241.4189572092465,1.000884844273511,241.5257426832427
6.98,185.0,6.4,232.1071829995789,1.0013165502550672,232.25992312909096
7.85,188.0,6.65,226.30387645818178,1.0019365230905533,226.5228918185114
8.72,190.0,7.35,214.35561550843494,1.0026471946358957,214.63914850846675
9.6,191.0,6.4,202.895067214558,1.0034401545322709,203.24376277290915
10.47,191.0,5.55,193.92178294353627,1.004351606645411,194.34326057474362
11.35,189.0,5.95,186.4135644206183,1.0053409373603568,186.91071307998462
12.19,186.0,6.85,179.86236599133238,1.0063646590836013,180.4338394459297
13.12,183.0,6.4,173.38110075783922,1.0076162597829557,174.0401061014231
13.94,179.0,6.85,167.96668270820854,1.0088126807175,168.70517762009885
14.86,177.0,7.25,162.50788073198174,1.0101850755414357,163.33336168110304
15.79,177.0,8.55,157.72768495099393,1.011605474820348,158.64029710279905
16.72,178.0,12.0,153.66406020927602,1.0130718897877518,154.66513916239265
