r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.09,16.5,4.57,16.6754250320644,,
0.27,38.5,6.88,32.42834099981064,1.0066074266851874,32.53529855498626
0.45,47.4,4.57,40.713056873686114,1.0063778768267746,40.8426819499877
0.63,55.5,4.57,44.23539306935115,1.0062706444383305,44.37386853675923
0.81,56.4,5.45,45.20808887798731,1.0063059981865827,45.35040593105633
0.99,59.8,4.57,45.253977725720425,1.0064980113940458,45.40077007870156
1.17,67.8,4.57,46.08581235044035,1.0068856137415088,46.24420471243267
1.35,76.4,4.57,45.50434924268228,1.0074388851984082,45.673286463673335
1.53,81.2,4.57,44.93766794127172,1.008141138741678,45.120219045657485
1.71,82.2,19.2,44.28921764944601,1.0089838927207662,44.487717610720935
1.89,82.6,4.57,43.049629498986405,1.010008577581359,43.264525914186926
2.07,82.3,4.57,40.63814095157405,1.011194727743833,40.864974345859295
2.25,82.1,4.57,38.23119276193198,1.0124640648268877,38.46871296956712
2.67,81.4,4.57,35.906680436932625,1.0157870108400335,36.1890001308387
3.15,79.3,4.57,34.611698889248416,1.0202768361117045,34.96084574597256
3.61,78.5,4.57,33.04658681316423,1.024799875340822,33.4538528570715
4.04,78.2,4.57,31.955026208720277,1.028721932183717,32.41068258557024
