r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.72,125.0,17.6,201.4920107597321,1.0050481305944818,201.99994952343064
1.43,162.0,8.5,240.15881266362055,1.0029217751243602,240.5094017871272
2.16,178.0,5.22,263.30176793937403,1.0019657854343562,263.5604382693226
2.87,193.0,1.88,280.7907818999762,1.0023484439116381,281.12029925127166
3.59,192.0,3.59,273.3865089941345,1.0035510241754173,273.8714798911588
4.3,190.0,0.97,272.22796421381844,1.0053654540372094,272.95730053226515
5.03,195.0,0.99,273.85946998415085,1.0078985111779473,274.9388837783609
5.75,201.0,0.45,276.5761674475948,1.010783438389565,278.06338988629483
6.46,204.0,0.81,280.372021607007,1.0140643868699966,282.33676777984607
7.18,204.0,0.65,276.53767284042874,1.018045160912409,279.0216006248813
7.91,206.0,0.66,272.65341534629636,1.022548693783612,275.7102685801148
8.62,206.0,1.54,268.6051901955731,1.0276718260391422,272.2962280479336
