r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
1.44,26.1,3.3,29.03936121886981,1.0063124992853043,29.13087250330065
2.88,43.0,3.47,40.57920649790974,1.0019572418148053,40.61889874545676
4.33,48.5,2.35,42.56273604927202,1.0009704858982371,42.583384308338935
5.76,52.5,2.0,43.20567092408125,1.0018462257203742,43.245536242934875
7.2,56.4,2.05,41.58235803799491,1.0038950912770348,41.66326287167072
8.64,58.5,2.21,42.91979729681863,1.0068602224286294,43.06676534728118
10.08,61.5,2.1,44.38799837793995,1.0106235974908393,44.623155588147895
11.47,64.6,2.01,45.67986427300326,1.0153010869865176,46.02801335230988
13.0,65.6,2.12,50.03209369994424,1.0218677647007435,50.576180322595086
14.42,65.4,2.65,49.971513885412755,1.0296236033440391,50.70628014617612
