r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.31,3.1,4.5,4.17163037672323,,
1.47,15.7,8.5,17.317187993435887,1.0148838264314746,17.445585008517277
2.52,28.0,10.0,22.73033655712119,1.0095519303212548,22.838637845668643
3.35,36.0,11.0,26.325022317179524,1.0064314448271034,26.40954060560326
4.09,43.6,4.5,27.21512998315459,1.0043181349498094,27.273825989064512
4.82,49.8,4.5,29.831568849123578,1.002898497166677,29.874770925394763
6.6,61.5,4.5,38.68858875689316,1.0008829879449623,38.70566576676645
7.86,68.1,12.2,42.880412777863974,1.0004351769481201,42.8897420465871
9.43,73.4,12.2,47.473245096580456,1.0005218845218964,47.48563125666499
11.43,77.6,11.0,45.69966848895077,1.00124945880198,45.72820950304905
22.85,78.9,11.0,45.51346174485083,1.0129991650425718,45.808325094969305
