r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.63,265.0,15.0,347.4947778024873,,
1.72,250.0,15.0,309.9417782423015,1.003655283962525,310.5077241464595
2.79,233.0,7.29,275.9532815532368,1.0055861512929534,276.722966546256
3.91,230.0,6.45,254.82306822577897,1.0078706845852807,255.8239187384804
5.03,228.0,5.37,237.71180050641155,1.0102550885448927,238.9275692839211
6.14,228.0,5.16,221.59800044224227,1.012739390523467,223.00504513453544
7.26,227.0,5.94,207.60573522906344,1.01541782328525,209.20002787316426
8.37,226.0,3.0,196.93669160418025,1.018331925333846,198.73360813216615
9.5,223.0,3.92,187.23392774815147,1.0215790648260423,189.2433119797878
10.65,219.0,2.9,178.55461993462953,1.024955864799934,180.7688828310442
11.74,216.0,2.55,171.0549820964008,1.0287100288891895,173.4931030369539
12.82,214.0,2.55,163.9687976415025,1.0328523109563201,166.64040975898445
14.01,214.0,3.07,156.60661831480814,1.0379080944706207,159.54733751750598
15.09,214.0,3.61,151.01837835177545,1.0434594953827556,154.26506986514246
16.18,214.0,4.46,146.13197665124494,1.0496482210370552,149.71563127118245
17.36,214.0,5.07,140.95927922630705,1.0577294389945455,144.9709438140064
