r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.63,262.0,73.6,397.97377313084337,1.0064360932799181,399.2524172258353
0.79,250.0,55.5,379.24370383699187,1.0066263605612968,380.49813195600797
0.95,241.0,42.9,361.7985854035364,1.0069451888230239,363.05279124322266
1.11,234.0,31.9,346.49261882470165,1.0077257186924373,347.82849588735166
1.27,228.0,28.8,334.1647654975012,1.0085062485618506,335.58300019775004
1.43,225.0,24.2,323.68898900024385,1.0093332355513904,325.19601360288294
1.59,222.0,12.2,315.622551317234,1.010243550391316,317.23498034299416
1.9,221.0,6.34,305.49028282418413,1.0119452406720122,307.3094438479571
2.06,221.0,12.2,302.3958612481328,1.0127131224117794,304.3119882927741
2.22,222.0,16.9,300.2213864800441,1.0134810041515465,302.2382547620399
2.38,222.0,26.0,298.74076789082534,1.0142333120205684,300.8592914054896
2.79,221.0,13.1,294.67070621288434,1.0161469699748236,297.04019900642885
2.86,221.0,11.8,293.886450181018,1.0164950876627905,296.3003777883873
3.02,220.0,22.9,291.8598449598711,1.0172907852352862,294.3722739861618
4.17,205.0,8.45,270.24391519514364,1.0228783850038927,273.3178053772307
5.56,190.0,13.3,242.86491224547032,1.0303388991713407,246.5215122088227
6.96,190.0,8.87,227.86842058521404,1.0387689518203742,232.24352911818704
8.35,198.0,3.19,217.7474015918445,1.0491349756858344,223.03276270974482
9.73,204.0,2.56,212.53623714557477,1.0617341891633592,218.99837308884932
