r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.63,29.5,2.53,32.52584971987665,,
1.26,50.8,3.76,44.27149421467497,1.00612107962059,44.406782173929074
1.88,68.2,2.58,53.76221070603403,1.0038612856843045,53.86590633014688
2.51,84.3,2.28,66.168567311073,1.0022340866645647,66.24243923194457
3.13,95.3,2.01,70.93660973009635,1.0013905618051857,70.98591346611774
3.77,106.0,3.58,72.34067458905814,1.0011232967428079,72.38129320763834
4.39,112.0,4.25,74.73848272476502,1.001307802108368,74.78733832926031
5.02,115.0,3.18,75.43128064669192,1.001815516144568,75.4997229501617
5.65,116.0,2.32,72.3922930980916,1.0025746691009514,72.4854262899333
6.28,116.0,2.01,69.05063649235971,1.0035400554222607,69.17275005570333
6.9,116.0,2.28,66.21693212464619,1.0046806423511687,66.37172009774699
7.54,114.0,3.05,61.961233041313825,1.0060616478583535,62.148742903719004
8.16,112.0,3.69,58.585056968479606,1.0075350536418184,58.80536351534125
8.79,109.0,5.1,56.43963589535283,1.0091143638854723,56.69625817404187
9.41,107.0,6.39,55.94092062167014,1.0107696848281877,56.24134695566558
