r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.87,37.8,9.0,101.87,,
1.74,80.1,9.0,114.98,1.0122851879075727,115.68411949410927
2.61,121.0,8.5,122.0,1.0081503153851594,122.4961603242841
3.5,142.0,7.3,133.02219062998475,1.0051997238898809,133.3675815590062
4.37,153.0,6.2,144.6624941026526,1.0029563702303184,144.8761742353134
5.24,160.0,5.3,160.93874393694017,1.0017910311361202,161.0828026131022
6.11,162.0,5.3,182.71027612041968,1.0008909654630949,182.79165227150813
6.98,167.0,4.5,195.19184665349113,1.0005164882507105,195.24224729421204
7.85,169.0,5.3,199.63756785735495,1.0004318500046163,199.68066994674828
8.72,171.0,4.9,202.8341009297993,1.0004941852185938,202.8842135465885
9.6,171.0,4.9,203.86472696373934,1.0008579003940987,203.95215603120397
10.47,170.0,5.7,197.38637465640835,1.0012752103162006,197.5121891298284
11.35,169.0,7.0,192.15082851759968,1.0018101464480382,192.32466045771355
