r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.36,21.45,1.99,6.033191526878622,1.0065610667120553,6.052951254692109
0.73,31.3,1.58,11.87648517028502,1.006140617464374,11.912893839026086
1.09,41.7,1.16,14.806539095953518,1.0063506772227837,14.853480461830785
1.45,48.35,0.44,17.042115479012576,1.0072613323094715,17.103877794511085
1.81,50.6,0.37,19.703994518878655,1.0088261012565107,19.790758218546785
2.17,54.05,0.59,21.712127947301713,1.0109713963084959,21.830909217159604
2.54,55.8,0.76,23.05067677965226,1.013653330756368,23.207502553012993
2.9,54.55,0.71,23.63066863209757,1.016700408659525,23.82717251687561
3.26,50.0,2.65,23.137383170963822,1.0199239790406716,23.366740745205874
3.62,49.9,2.77,22.585521911171323,1.0230746782628617,22.844612651892778
