r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.12,4.2,3.15,3.9766946073340863,,
0.36,9.41,1.83,11.2125331660602,1.0057276583660975,11.244598097072135
0.59,15.3,1.37,15.973956929953205,1.0052622168380936,16.015930995811352
0.83,18.4,1.64,20.121095894607727,1.004938734888909,20.170721077815273
1.07,23.4,2.08,23.16136869876217,1.004868189211406,23.21767721444739
1.31,28.1,2.46,25.26232372526328,1.005062412469299,25.326187152860562
1.54,33.1,2.01,26.190007636501367,1.0054865521154324,26.261755779537758
1.79,37.5,1.62,27.402541852901166,1.006174759385073,27.48701370647455
2.02,40.5,1.68,28.573597953355474,1.0070498954619878,28.674141498480612
2.26,42.3,1.69,29.2724460884293,1.0082186265112683,29.392489595682978
2.49,45.2,1.91,29.29297697401205,1.0095049119568082,29.431861317193825
2.74,47.4,1.95,29.382499893644177,1.0110100248826404,29.543808134615322
2.97,48.1,1.74,29.722188681185642,1.0126383940433592,29.909419331111273
3.21,48.8,1.08,30.02493796829562,1.0145199036168424,30.24213200319849
3.44,50.7,1.55,30.246540298024172,1.0164491182462116,30.494290096093817
3.69,52.1,2.78,30.32618835264333,1.0185756778489181,30.606557086350534
3.92,53.0,2.98,30.403040966324404,1.0206890981003465,30.71593661789682
4.16,53.7,2.39,30.251112376241636,1.022756696706337,30.593383783189637
4.4,51.2,2.21,30.131891742803006,1.024906545313429,30.50482457091521
