r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.09,11.2,2.02,12.724024520567383,,
0.26,26.5,1.03,26.957099250475746,,
0.43,33.7,1.03,35.37620103968204,,
0.6,32.7,1.12,40.09318395937145,,
0.77,33.7,1.03,43.35642628261697,1.0074203216715016,43.516988292453775
0.94,35.7,2.24,45.987226487362776,1.0066462893578048,46.13979560955077
1.11,37.8,3.35,48.23320951377795,1.0058722570441079,48.37462111849907
1.28,41.8,3.35,49.1807197995312,1.0051403097379705,49.30695984569125
1.46,43.9,2.14,50.441865548371624,1.0045400311510926,50.55623970028104
1.63,44.9,1.25,51.57925552002471,1.0039731013745967,51.6816187514455
2.05,53.2,1.6,54.24504585674161,1.0027763766965763,54.320296002867046
2.74,64.3,0.9,57.39333236535408,1.001583245176174,57.438748254647685
3.42,73.1,2.4,58.01383024762285,1.0012709942102767,58.050686161608645
4.11,76.2,4.4,60.12103209360265,1.0015766436250357,60.16840814815921
4.79,78.4,3.8,60.233442538178075,1.0023091618346995,60.3029468204965
5.48,83.1,3.1,58.59945392237031,1.0033840207628324,58.69852106621944
6.16,88.0,3.0,57.040494387759296,1.0046956337619983,57.17425818084083
6.85,89.9,2.4,54.698180042849685,1.0063233212224763,54.87084460096548
7.53,90.6,2.8,52.66615801442137,1.008158542686498,52.880561147611445
8.21,91.6,2.6,51.74600467668977,1.0100990599979844,52.00664128651785
8.9,92.3,1.4,50.79770565685029,1.0122297807236897,51.107384109978625
9.57,90.9,1.0,49.696623627767714,1.0146194030440354,50.058573041921406
10.31,89.6,2.7,48.76274192454727,1.0175487546864175,49.18874380015347
10.96,89.4,2.7,47.66093578602921,1.0203494023513764,48.14342931369164
