r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
1.74,84.9,11.3,137.12,1.0084360320729355,137.69715968091117
3.5,136.0,9.9,180.27,1.0026501097900256,180.50870959890392
5.24,162.0,8.0,241.53337243536348,1.0006477330175427,241.6115843423875
6.98,179.0,6.5,266.0199325238618,1.0009177573729333,266.1419754060553
8.72,182.0,6.1,247.18580076533524,1.0021732613436674,247.45425466212885
10.47,179.0,7.0,235.3753226232521,1.004082289798729,235.8552684418595
12.19,174.0,6.2,225.54851761871547,1.0065536313927466,226.28639157732772
13.94,171.0,7.2,206.5361714083032,1.0093820489199383,207.5027757508446
15.68,168.0,6.1,192.1140338444852,1.0125767451818688,193.31834372603356
17.42,165.0,5.6,181.09665319933444,1.016394057696313,182.5750729977709
19.28,171.0,8.6,170.92076205072337,1.0210514934051516,172.7104607962241
21.48,174.0,7.6,160.49922741247073,1.0280453465670871,162.73429320109162
