r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.82,107.0,25.6,33.69309127996421,,
2.46,159.0,26.5,82.91915641153135,1.0168367697045706,83.61428805224831
4.1,194.0,13.9,112.13798330628208,1.0101539965333566,112.70586971498605
5.74,198.0,14.6,128.90390994845734,1.0057235821808113,129.2722796629551
7.38,211.0,13.2,141.22226594981402,1.0029431589414048,141.42993305013408
9.02,222.0,13.6,157.50236347433014,1.0014320987321732,157.61510259290662
10.65,230.0,11.6,169.21796240352265,1.00064810350434,169.27278889886608
12.29,239.0,11.6,175.92891888487236,1.0002598420149678,175.951774262659
13.93,237.0,11.6,177.92775640691926,1.0002253963934316,177.94780741441946
15.57,240.0,11.6,180.6274710557616,1.0004791894613818,180.67074326276907
17.21,245.0,11.6,182.46059574604047,1.0008627711136666,182.53928964169106
18.85,249.0,11.6,181.5118676560847,1.001360265620177,181.6352778792892
20.49,248.0,11.6,178.51256202295679,1.0020293275800625,178.69360045568553
22.13,250.0,11.6,175.417465778069,1.0027664155945872,175.65993700628567
23.77,255.0,11.6,171.61761040173005,1.0035755380334206,171.92414928246814
25.41,244.0,14.9,167.436175899953,1.0045302060664598,167.81500752834066
27.05,244.0,11.6,164.22317010702233,1.0055598732438145,164.6790673074656
28.68,249.0,11.6,162.0728740412781,1.0066326283499238,162.60947032040548
30.32,251.0,11.6,160.28451266419972,1.007755590533147,160.90486271656275
31.96,249.0,11.6,158.29657766357425,1.0089153084485036,159.00064331313385
33.6,244.0,12.9,154.95305514897083,1.0101547050123525,155.73781920219488
35.24,239.0,16.2,151.39043067512557,1.0115241210160706,152.26025269197766
36.88,238.0,18.4,148.93430095179554,1.0130022192751327,149.89941215590918
38.52,241.0,24.9,147.86294194286816,1.0145676534683497,148.93605593473842
40.16,237.0,23.0,146.86702999652442,1.016221988272113,148.053475346813
41.8,228.0,14.0,145.3176358877339,1.0179681565226295,146.617368445326
43.44,233.0,16.9,144.56442508445846,1.0198201123317143,145.990037367165
45.08,233.0,13.7,145.48456034919994,1.0218187044630958,147.06313849250705
46.71,230.0,11.6,141.73603987694875,1.0242043140672328,143.4410959479522
48.35,226.0,11.6,141.77505633925875,1.0265861010426658,143.64731692656846
49.99,225.0,11.6,142.74005919853053,1.02925066020439,144.8126328850752
