r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.96,34.2,3.32,20.75905826380378,1.0072489588911517,20.834163181445867
1.92,49.5,4.6,31.172423710709438,1.003519805433697,31.227235954147975
2.88,59.9,4.38,33.27861174989125,1.0015145692467167,33.30380359576642
3.84,65.3,4.31,36.16340691914964,1.001180413510239,36.18474451126306
4.8,69.8,3.83,36.51257865448564,1.001776435618215,36.544995386931426
5.76,73.8,3.45,37.67614762684741,1.0030594222421438,37.733737234778204
6.72,76.2,3.24,39.342780786314535,1.004982757834051,39.440676764446756
7.68,79.3,3.19,38.24822087365633,1.007311059198054,38.38778375359531
8.64,80.3,3.31,38.86800869609865,1.0100907278906215,39.063619720008646
9.6,81.9,3.69,39.12994249931886,1.013529932534417,39.393765860500196
10.6,84.0,3.89,39.59186911475638,1.0176849575170754,39.94042508081044
11.5,85.6,3.67,41.15230856221799,1.0222639590817704,41.607893397821364
12.5,87.9,3.43,43.502873468312416,1.0279986500128027,44.1076801152501
