r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.77,35.1,3.96,135.41353846643253,,
1.59,77.9,3.95,181.3490504524355,,
2.36,115.0,6.7,186.30282982284513,1.0120122601564656,187.4184485781404
3.13,156.0,3.16,188.001365154618,1.0086291701981318,188.81077066956706
3.95,192.0,3.14,196.11701252058683,1.005859422032595,196.69073949304664
4.73,204.0,2.9,204.51862726900941,1.0041546457175552,204.9430381262068
5.5,209.0,3.36,206.54727788087646,1.0026291716962485,206.8186237726894
6.27,220.0,3.25,207.24817610777666,1.001806618716838,207.43530084714345
7.08,231.0,3.49,213.0514801638327,1.000941335712523,213.15173305991652
7.86,235.0,4.65,222.65660376463126,1.0006378166175234,222.72759948681414
8.66,245.0,6.0,231.89626344553292,1.000376282816331,231.93988863161988
9.45,246.0,5.57,238.70599762050387,1.0003266913958087,238.74498603424433
10.24,239.0,6.95,242.98477832983693,1.0003865618862309,243.0317381191775
11.02,240.0,7.16,244.92552521123642,1.0005286711898795,244.990259191042
11.79,240.0,4.85,245.14606523458622,1.000798767469884,245.24395304222872
12.47,246.0,7.68,244.03631266678326,1.0010372940548231,244.16284856969838
13.34,241.0,6.21,241.6927334447604,1.001468898007779,241.87017929353448
14.11,250.0,5.62,239.12264008244807,1.0018555192150844,239.34438559357318
14.59,242.0,5.1,237.50460648164278,1.002139330190585,237.75852113989745
14.98,244.0,7.41,236.18659000883179,1.0023909609000867,236.4687778854084
15.75,248.0,5.08,233.40705280689355,1.0028877702496162,233.74382282512872
16.52,249.0,5.22,230.50526544962048,1.003424603651521,230.89962269574875
17.1,246.0,6.35,228.11197097039866,1.003851257655196,228.55080784517648
17.88,241.0,16.2,224.71569282095098,1.0044273149275653,225.21258702220078
18.65,247.0,14.6,221.31097781176604,1.005101077958902,221.8747220758886
19.62,234.0,20.9,217.1471986924998,1.0059498443750017,217.79223666589698
20.78,249.0,10.0,212.86505467079374,1.007062508245934,213.61541275117452
22.13,236.0,16.1,208.49436083501155,1.0083872487280305,209.36688217314057
23.0,245.0,22.1,205.49872846321944,1.0092573213509708,206.44772112354664
23.58,243.0,4.2,203.54549786227156,1.009850154029377,204.54551856029659
25.03,238.0,7.76,197.70218966920928,1.0113555427272927,198.82152879462657
25.9,247.0,6.14,194.22158196245852,1.0123974845293706,195.42180301931336
