r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.49,25.0,2.04,17.379815879346936,1.0051134779408442,17.42419487149565
0.97,42.5,2.7,27.012959852633696,1.0045763813679198,27.07470009961645
1.47,48.0,2.15,30.659944553113593,1.005040776544365,30.737122381002223
1.95,49.2,2.08,30.61823312995053,1.0064180296949041,30.716330348690192
2.44,50.4,2.06,27.868952258741267,1.0086675071099176,27.98946884849497
2.92,51.6,2.04,25.197341129571587,1.0116224638255633,25.343345714755838
3.41,53.2,2.0,24.24608834430824,1.0152218778262176,24.429926891805394
3.89,55.1,2.05,23.9336290603828,1.0193718723652674,24.16433671358788
4.39,57.8,2.24,25.287255683446556,1.0240386462498234,25.5893864592884
4.88,57.3,2.0,26.842550176911285,1.0286499494923442,27.22435367888644
