r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.34,35.5,2.1,42.03134306681146,,
0.67,62.4,4.2,62.37163217360918,,
1.0,90.7,3.8,80.55656646108994,1.0078686275191304,80.87288024934561
1.32,104.0,2.0,86.95633674436843,1.0063088741127266,87.23020376627527
1.65,105.0,2.4,92.40087553697745,1.0050486224203532,92.63383044775111
1.98,108.0,2.0,98.25408948232129,1.0038889287610533,98.44495567336931
2.31,116.0,2.3,105.29042739014787,1.0029800024972868,105.44719355441902
2.63,130.0,3.3,112.61435476883042,1.0022217171415715,112.73938398366036
2.96,141.0,2.2,121.26337493241725,1.001669981582731,121.36458649608062
3.28,146.0,1.6,129.622290135609,1.0013397596112388,129.70909242630955
3.61,150.0,1.4,137.51253215616384,1.0011082384921417,137.58870939701418
3.94,152.0,1.1,143.79205332701804,1.0010551622044412,143.86789529588285
4.27,155.0,1.3,148.26468898561112,1.0010608106369434,148.34330852060745
4.6,152.0,1.8,150.04488828347334,1.001227497992888,150.13694994036842
4.94,150.0,2.4,150.04030191918437,1.0014260315675885,150.14724491022025
5.3,147.0,5.5,148.24142909456856,1.0017654592654113,148.37222849203056
5.63,145.0,3.8,146.54273813464795,1.0020971478791871,146.69631855285203
5.96,152.0,4.1,146.58814174413973,1.0025332910587115,146.7736995149088
6.27,149.0,1.4,146.33499000580824,1.0029430013182645,146.55016384214358
8.24,149.0,4.0,139.60269803983016,1.0066962265875241,140.06932383431217
10.3,146.0,4.0,129.0996982955421,1.0119016273212642,129.86567419498328
11.13,149.0,3.2,126.35197188805563,1.0144927592837472,127.26427269608135
11.95,152.0,2.8,124.19926650347014,1.017412009006854,125.27587960237375
12.72,153.0,2.4,121.46296307928603,1.0203636326189551,122.69344396276716
13.58,156.0,2.2,118.21809421573332,1.0242220089273588,119.64126761663829
14.43,158.0,2.8,115.26074657054758,1.0284023453940385,116.88612401022164
15.29,158.0,3.1,112.37612557834515,1.0335980527167947,114.24833930478478
16.02,159.0,3.8,109.95498033286168,1.0377996397244684,112.01383413352845
