r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.25,20.9,3.4,17.33139636613276,,
0.83,40.0,3.29,35.00630800298712,1.0075795536767294,35.138723659018936
1.38,51.5,2.96,51.36339260601854,1.0051547492060309,51.49560514802528
1.85,67.9,3.45,61.93297183245771,1.00352065275195,62.0418982874967
2.68,80.2,2.93,61.776141834854016,1.001743865648931,61.82998301796574
3.19,83.3,3.08,65.33506944972203,1.001266669119744,65.37643531210652
3.68,91.4,2.83,68.19718249312064,1.0011999002415348,68.23808513489936
4.13,102.0,5.4,69.97198367918405,1.0014079921260792,70.02122635299003
5.23,105.0,4.21,69.42425584765024,1.0025481996343186,69.51265300176202
6.05,109.0,2.1,65.99247305564477,1.003894347783716,66.12084701447301
6.81,108.0,2.1,62.639955300111765,1.0054799593682258,62.81135301273574
7.56,109.0,2.1,61.778006604292436,1.0073318401524591,62.004066237429356
8.32,110.0,2.1,61.35031621760397,1.0093653030981369,61.63692888110056
9.09,111.0,2.33,60.56720647347044,1.0116638368101194,60.91940545911824
9.86,112.0,4.74,57.32175154337139,1.0143244161833065,57.73084206942522
