r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.34,19.6,2.89,20.19101285225682,1.0056385242294643,20.247856593780373
0.68,32.5,2.89,28.671743930218128,1.0051015496746951,28.74478605468081
1.02,41.9,2.89,32.123955235929465,1.0049788351505935,32.20382588242276
1.37,50.6,2.89,33.17132044402212,1.005440738840469,33.26143628187357
1.71,57.0,2.89,34.92588867874374,1.0063763831802155,35.03706216373184
2.05,60.5,2.89,34.618772364137925,1.0077419804441488,34.752522919032884
2.39,60.5,2.89,32.90446322309483,1.0096200767831502,33.062356127889636
2.74,60.0,2.89,30.627131762540223,1.0118665192894298,30.80831457031842
3.08,61.5,2.89,29.085716425764726,1.0143642134030593,29.293868325198797
3.42,61.5,2.89,28.339728297921276,1.0172589957496838,28.583239727123306
3.76,63.0,2.89,27.770518540351382,1.020318844324414,28.05123218835535
4.11,64.0,2.89,27.027572957999762,1.0236809705226706,27.345720049997123
