r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
3.5,102.0,7.0,138.23,1.0045391653261855,138.54336920548968
5.24,125.0,6.1,163.99,1.0012593454281606,164.09322753882546
6.98,145.0,4.9,178.16548515355043,1.0004607661677962,178.2065267403651
8.72,164.0,3.9,184.26608695036643,1.000759063244392,184.33600849106153
10.47,162.0,4.8,176.4495451963535,1.00168553900914,176.59818888232914
12.19,160.0,4.8,170.53689395553093,1.0030653949905486,170.7980754228128
13.94,156.0,4.8,166.03960551627435,1.0048124596248196,166.43865543843197
16.03,146.0,4.85,157.25697758764156,1.0073170920624692,157.83126087265316
22.3,158.0,4.9,133.22339509260377,1.01702918417686,134.35294941152216
27.52,168.0,10.6,117.52012125589388,1.0293479958875908,119.23214101894173
30.08,169.0,10.6,111.57756046804393,1.0388079608852334,113.72200194797259
