r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.22,152.0,39.4,160.21952877224425,,
0.43,167.0,32.9,236.56579000354216,,
0.65,179.0,20.9,259.01599680328627,,
0.87,188.0,15.7,257.077623685921,,
1.08,195.0,10.6,249.4929988997687,,
1.31,199.0,8.88,241.26316005557084,,
1.52,202.0,4.4,233.36927411293885,1.0112356209204758,234.6766364626844
1.73,202.0,2.3,226.42712050458974,1.0102884043986091,227.58892675960516
1.96,202.0,3.38,220.82090344892623,1.0092509767794215,221.83995659042702
2.17,200.0,4.47,217.12354846952923,1.0083037602575549,218.02315574599078
2.39,196.0,2.88,213.47418719835895,1.0073114381870276,214.25316758688962
2.6,193.0,3.32,209.89792400116778,1.006364221665161,210.56478313181125
2.83,189.0,2.21,205.00949270704518,1.0055977345041969,205.58248631505882
3.04,184.0,14.0,200.10953900301706,1.0050881910302296,200.61799082936304
5.87,170.0,5.45,162.91190901834034,1.0007666640133706,162.9743464025062
6.08,172.0,6.66,162.5382693398696,1.0006855957698373,162.59397756812226
6.3,174.0,3.96,162.264591947843,1.0006006671337548,162.31331813556415
6.52,176.0,5.18,162.10694679747687,1.0005157384976724,162.14874380569177
6.74,178.0,3.04,161.95453960911377,1.00043080986159,161.98942165903196
6.95,180.0,2.75,161.82498879962887,1.0004493719855698,161.86134452404247
7.16,182.0,2.34,161.8676558179552,1.0004729156279255,161.90592616587463
7.39,183.0,3.39,162.13741363423804,1.0004987015219342,162.1778376824536
7.6,184.0,7.58,162.74782026190087,1.0005222451642897,162.79031184593416
7.82,185.0,6.08,163.4943879770801,1.0005469099324718,163.53909021823466
8.03,186.0,6.73,164.29279472940985,1.0005704535748274,164.3396487543869
8.26,187.0,6.83,165.1931672315777,1.000652598584722,165.2470608538569
8.47,187.0,6.11,165.95244529683796,1.000750113566678,166.01467521946853
8.68,188.0,4.78,166.47301132616062,1.0008476285486343,166.54355002016266
8.91,188.0,4.14,166.6550332273226,1.0009544306717288,166.73454459747978
9.53,187.0,5.93,164.5720665848248,1.0012580084266773,164.67555057240173
9.78,187.0,7.63,163.1909697256561,1.0014230863773155,163.30704586670277
9.99,186.0,7.89,161.79603270785103,1.0015617518558515,161.9223260445506
10.21,186.0,9.86,160.11504926146074,1.0017070204524132,160.25165082281686
11.46,182.0,2.51,150.5040192154349,1.002655379303187,150.70370936888014
13.39,177.0,3.62,138.76951178122664,1.0044379747117966,139.07709868532217
15.21,175.0,6.71,130.58522581057935,1.0065512304022168,131.01227447951308
17.13,177.0,6.13,123.17099009101128,1.009027873192109,123.725726920411
19.06,180.0,3.95,116.96217208995394,1.01167620878617,117.64302777522882
20.99,181.0,4.46,111.7354679589252,1.0148252501849946,112.56067387379716
22.92,182.0,7.09,107.09559141253202,1.0183605241403813,108.07428510918832
25.7,183.0,7.49,100.57363968754436,1.024190496308002,101.78283376391977
