r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.87,47.1,8.2,39.23971967280092,,
1.74,65.9,6.6,49.12124591253768,1.01139777435882,49.400389201680575
2.61,76.1,5.6,58.009813824903794,1.0076310101944597,58.23072991298726
3.5,85.7,5.6,61.092308026461076,1.0047132948406032,61.23611180836083
4.37,96.6,5.2,67.8220355046942,1.002732052625294,67.91461899715942
5.24,99.3,5.2,72.29271747555214,1.0015290984486194,72.34796770392944
6.11,103.0,5.2,76.5028267451602,1.0008153644352307,76.53400923224392
6.98,107.0,5.2,80.57107421401305,1.000438200681811,80.5887254303585
7.85,111.0,5.2,84.3596692738894,1.0003618043949398,84.37492874332793
8.72,114.0,6.1,87.84098929315404,1.0004923211403083,87.86260962045273
9.6,115.0,6.1,86.74577396046449,1.000772321478001,86.77926530736869
10.47,111.0,5.6,83.76407344440693,1.0011933777340303,83.81403963179798
11.35,110.0,5.6,82.28385625382418,1.0017412626451052,82.35546399800452
12.31,111.0,5.2,78.263417380025,1.0024379234588265,78.3587594168506
13.12,109.0,4.8,75.16619253361182,1.0030793810805405,75.28183624986825
14.05,108.0,4.4,72.77158373980876,1.0038861286202483,72.91284649872809
14.98,109.0,5.2,71.43252550484269,1.0048121998791362,71.60419302340347
16.03,111.0,5.3,69.33238781406565,1.0059640525971882,69.53883146525854
16.95,110.0,4.9,67.05411098508428,1.007040533665598,67.28974532756068
17.88,109.0,4.9,66.11756952580758,1.0081633652236521,66.38689193256639
18.93,110.0,5.3,64.36052516877095,1.009541942429281,64.6668583632182
19.97,112.0,10.2,62.498730387104665,1.0110517191005302,62.8431406267114
21.02,113.0,11.5,61.12805738774953,1.0126103922766834,61.512274292457356
