r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.34,35.5,2.1,42.03134306681146,,
0.67,62.4,4.2,62.37163217360918,1.0086933371367741,62.64215432392862
1.0,90.7,3.8,80.55656646108994,1.0071696765342915,80.84483295166389
1.32,104.0,2.0,86.95633674436843,1.005872948026239,87.21130795736221
1.65,105.0,2.4,92.40087553697745,1.0046128824292442,92.61374751867822
1.98,108.0,2.0,98.25408948232129,1.003493330555052,98.42555687127968
2.31,116.0,2.3,105.29042739014787,1.002653096633814,105.43000771069366
2.63,130.0,3.3,112.61435476883042,1.0019896946853195,112.72633318738079
2.96,141.0,2.2,121.26337493241725,1.0015783873199366,121.3590374858435
3.28,146.0,1.6,129.622290135609,1.0012747368020198,129.70488097539481
3.61,150.0,1.4,137.51253215616384,1.0010821323139218,137.58691541578037
3.94,152.0,1.1,143.79205332701804,1.0010530774323445,143.8677454879895
4.27,155.0,1.3,148.26468898561112,1.0010932492593334,148.34571197778806
4.6,152.0,1.8,150.04488828347334,1.0012448811849384,150.1382532645939
4.94,150.0,2.4,150.04030191918437,1.0014822831484373,150.1514618473764
5.3,147.0,5.5,148.24142909456856,1.0017992270049643,148.37472915348866
5.63,145.0,3.8,146.54273813464795,1.0021890199734251,146.7030429453653
5.96,152.0,4.1,146.58814174413973,1.0026353612428556,146.7811710060663
6.27,149.0,1.4,146.33499000580824,1.0030850064583825,146.5605383798444
8.24,149.0,4.0,139.60269803983016,1.0067943665788683,140.0761511506651
10.3,146.0,4.0,129.0996982955421,1.012101964062446,129.87852899117934
11.13,149.0,3.2,126.35197188805563,1.0146246605705729,127.27254568550917
11.95,152.0,2.8,124.19926650347014,1.0175081183861407,125.28179652815815
12.72,153.0,2.4,121.46296307928603,1.020545808900875,122.70439635127572
13.58,156.0,2.2,118.21809421573332,1.024450216212033,119.65459553182701
14.43,158.0,2.8,115.26074657054758,1.0285586355322947,116.89500548280222
15.29,158.0,3.1,112.37612557834515,1.033932696453524,114.26683266252034
16.02,159.0,3.8,109.95498033286168,1.0382090273607392,112.03592537134375
