r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
1.33,175.0,13.6,242.6980683895115,,
2.34,237.0,3.65,272.06602213433416,1.0181557399545003,274.5246925619537
3.33,247.0,3.81,281.45533961891715,1.0139974704560923,283.4183256806916
4.34,242.0,3.56,288.06456654715447,1.0097551955132722,289.466219577125
5.35,240.0,4.2,291.0182971910873,1.0075575414093303,292.11591868059713
6.34,233.0,4.59,295.60277891115976,1.00540521073393,296.40059992317265
7.34,233.0,4.63,298.2041062762215,1.003974065494242,298.7960600680782
8.32,247.0,6.41,297.5689145391366,1.002722108982295,297.9736468025474
9.34,248.0,7.64,294.47520370992186,1.001851842237355,294.7477384055076
10.38,242.0,9.05,293.90426944840385,1.0012070914006455,294.08160060894545
11.36,252.0,12.5,292.1696599580456,1.0007723663012593,292.28246917954067
12.34,245.0,8.72,289.3921813041949,1.000498401173261,289.4642890220186
13.32,247.0,4.44,288.9820719352673,1.000286773175922,289.0235051182756
14.3,238.0,9.29,290.72461780867474,1.0002183108823302,290.75635025079936
15.47,249.0,9.98,294.05908215867095,1.0001777103631504,294.0852096710791
16.35,250.0,6.15,294.39528885496793,1.000247001682224,294.43164467591237
17.92,253.0,6.96,294.08368094812744,1.0004350709932432,294.1476476309553
19.1,258.0,15.4,294.5357365414255,1.0006646715972858,294.6336050507547
22.52,254.0,6.51,287.34229431115773,1.0016274949918609,287.57602332409033
26.05,256.0,7.73,269.058109708665,1.003025045366229,269.4647589018351
29.48,255.0,8.5,250.81881687784113,1.0045908415149511,251.39389233217855
33.0,244.0,5.75,235.625946576348,1.0064477047783118,236.3843493221484
36.43,246.0,4.24,226.17894574871465,1.0085075689509295,227.13902457731285
