r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.13,232.0,33.4,150.2359274607775,,
0.25,233.0,16.9,221.34306607617054,,
0.38,234.0,14.6,255.04913624633195,,
0.51,235.0,10.6,270.85083477811173,,
0.63,236.0,9.12,278.68015699005196,,
0.76,237.0,10.3,281.90758148726684,,
0.89,238.0,9.95,283.62322718705536,,
1.01,239.0,3.51,285.73818803233144,,
1.14,240.0,3.18,286.57543579309095,1.0089857136025433,287.8600987395538
1.27,240.0,5.19,285.663056064308,1.0085285434045064,286.87861471697414
1.39,241.0,3.54,286.50729938345376,1.0081065401447797,287.6662468229696
1.52,242.0,2.6,286.75149677028713,1.0076493699467426,287.8461415632675
1.65,242.0,1.75,286.1089825573465,1.0071921997487057,287.1360156852154
1.77,243.0,1.94,285.39775349501264,1.006770196488979,286.3622232705028
1.9,244.0,3.09,284.74843300710194,1.006313026290942,285.6458310829248
2.03,244.0,1.6,284.31134447995566,1.005855856092905,285.14257252770926
2.16,244.0,3.0,284.1313263264014,1.0053986858948678,284.89726184842544
2.28,245.0,2.19,284.4040077073458,1.0049879489642313,285.1124217607223
2.41,245.0,3.01,285.05680504067954,1.0047321643986777,285.7304768321072
2.54,246.0,2.64,286.065207076988,1.0044763798331242,286.7047604172003
2.66,246.0,2.38,286.9977898869606,1.0042402710033824,287.6056204302513
2.79,246.0,3.72,288.06737215450136,1.0039844864378291,288.6407018848935
2.92,247.0,3.54,288.9426450006991,1.0037287018722756,289.4808342713513
3.04,247.0,3.74,289.64334775720295,1.0034925930425338,290.14871005619784
3.17,247.0,5.11,290.1638690464407,1.0032368084769803,290.63309209243374
3.3,247.0,3.63,290.47243345970026,1.0029810239114267,290.9050639140731
3.42,247.0,3.84,290.54487174961463,1.0027525727979898,290.9444699131087
3.55,248.0,5.12,290.4431472767089,1.002588042685067,290.8187440499874
3.68,248.0,2.77,290.5971049408442,1.0024235125721446,290.94902471799895
3.8,248.0,3.24,290.52358578951896,1.0022716386217545,290.85338090094126
3.93,248.0,6.79,290.1732544532662,1.0021071085088318,290.4788068467009
4.06,248.0,8.39,289.7389447416415,1.0019425783959093,290.02022851122894
4.18,248.0,2.73,289.1331701828761,1.0017907044455192,289.3919304205087
4.31,248.0,13.7,288.36692407417326,1.0016261743325965,288.60129627551333
4.44,248.0,4.89,287.5654883674326,1.001461644219674,287.7755708459283
4.56,248.0,5.71,286.72413920003316,1.0013190668060312,286.9131810281304
4.69,248.0,15.1,285.728781189435,1.001237624490287,285.90553898499167
4.82,248.0,10.5,284.73645797473847,1.0011561821745425,284.90101403285985
4.94,248.0,1.58,283.76102956537216,1.001081004652317,283.91436163494785
4.99,248.0,4.77,283.34718262230876,1.001049680684723,283.49585565007493
5.07,248.0,4.36,282.6649997788902,1.0009995623365728,282.8062351381421
5.2,248.0,8.45,281.5218034184919,1.0009181200208286,281.65100917070805
5.45,247.0,8.25,279.348843026063,1.0007615001828587,279.4551848826027
5.58,247.0,2.34,278.0853354637745,1.0006800578671144,278.17987645322603
5.7,247.0,2.34,276.90484015271386,1.0006124604395183,276.98962380309536
5.83,247.0,6.13,275.4356790613736,1.0005852158003739,275.5162619291928
6.47,247.0,6.89,269.2057142781334,1.0004510883461244,269.2664252126171
6.59,246.0,5.95,268.2920843036559,1.0004259394484527,268.34921631181584
6.66,246.0,2.29,267.81328775846805,1.0004112692581442,267.86835378339805
6.72,246.0,4.73,267.3547772155942,1.0003986948093082,267.40806838535514
6.85,246.0,3.02,266.5581778899308,1.0003810815572036,266.608963254808
6.97,246.0,5.81,265.8989471585023,1.0003922567477965,265.951092373553
7.1,246.0,6.32,265.2550097547641,1.000404363204272,265.30863401723917
7.23,246.0,8.92,264.70160067517537,1.0004164696607476,264.7567150303248
8.32,246.0,2.13,260.1298331602894,1.0005955894856537,260.2072869261115
10.0,245.0,2.18,250.00224198994695,1.0012820733625538,250.16245126390143
11.61,245.0,0.94,241.88214340872707,1.0022867702562892,242.15854992494982
13.35,246.0,2.02,228.11165752762395,1.0037343881785572,228.53718936119694
14.98,245.0,1.33,216.4616072193866,1.0052422634537657,217.02823996688144
16.61,245.0,1.36,207.00943577528056,1.006916315490497,207.72407352312052
18.34,245.0,1.59,199.7369565203195,1.0089375038228932,200.62754594141916
19.97,245.0,2.03,194.92224449764578,1.0109770419503954,195.98915942372858
21.6,245.0,2.36,189.69921375693679,1.0131311105181817,190.94063241724368
23.33,244.0,4.61,185.11781383756667,1.0156639803118055,186.56202119947415
26.7,243.0,10.6,176.8507783415159,1.02136589853399,178.73008104044433
29.95,239.0,17.0,168.58438391499968,1.0283553292291803,170.95780955975502
33.32,231.0,18.3,160.36144237315904,1.038319773026519,163.4050657730694
