r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.12,4.2,3.15,3.9766946073340863,,
0.36,9.41,1.83,11.2125331660602,1.0048332418557302,11.239596946333087
0.59,15.3,1.37,15.973956929953205,1.0044078782662262,16.009123848478456
0.83,18.4,1.64,20.121095894607727,1.004201283805814,20.163318810644643
1.07,23.4,2.08,23.16136869876217,1.0042662940861433,23.21072272024759
1.31,28.1,2.46,25.26232372526328,1.0046102485199966,25.32048955790022
1.54,33.1,2.01,26.190007636501367,1.0052313155790635,26.258422375923246
1.79,37.5,1.62,27.402541852901166,1.0061241053178422,27.486321805514358
2.02,40.5,1.68,28.573597953355474,1.007046741648141,28.67409659853289
2.26,42.3,1.69,29.2724460884293,1.0081965984423584,29.39216850296273
2.49,45.2,1.91,29.29297697401205,1.009544883505194,29.432443991636365
2.74,47.4,1.95,29.382499893644177,1.0111256566607565,29.54549758640535
2.97,48.1,1.74,29.722188681185642,1.0127867288558772,29.91160986905381
3.21,48.8,1.08,30.02493796829562,1.014668505832932,30.24434678639994
3.44,50.7,1.55,30.246540298024172,1.0165995323434844,30.496546284504745
3.69,52.1,2.78,30.32618835264333,1.018812492311615,30.610114825991978
3.92,53.0,2.98,30.403040966324404,1.0208553499116468,30.718438051576552
4.16,53.7,2.39,30.251112376241636,1.0228846406927066,30.595297296483135
4.4,51.2,2.21,30.131891742803006,1.025061635691185,30.507132501245827
