r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.62,35.1,4.01,71.20472175354666,,
1.23,64.6,4.19,112.64443883299343,,
1.83,80.1,6.32,139.72563186473698,1.016330298257782,140.8618924031191
2.47,113.0,10.4,159.1161164055986,1.0133495853296386,160.17466241692628
3.08,136.0,7.59,171.24374966695865,1.0105085933200022,172.14116365076777
3.68,150.0,7.75,180.90008955221666,1.0084477635676854,181.6625831903339
4.32,171.0,9.19,190.21,1.006732850607541,190.84925356241095
4.91,192.0,9.16,198.61010069983854,1.0051519152224078,199.1210546479821
5.53,197.0,9.96,213.09009385703504,1.0040745899258143,213.52377990778874
6.17,195.0,12.4,230.24,1.0030196025355198,230.5873546233141
6.78,196.0,7.09,253.17066437484416,1.002150827562173,253.44278135569638
7.38,216.0,5.99,275.54207900064915,1.0016688640905032,275.7719042943598
8.0,225.0,5.24,287.96,1.0011708351697777,288.1285275326847
8.62,240.0,6.15,290.86,1.0008286311437933,290.9804828734449
9.23,247.0,4.37,295.7360703397541,1.0006123483098246,295.82660322387386
9.85,254.0,6.48,302.52658329475776,1.0003925198556267,302.5859513149467
10.43,257.0,7.41,308.54194803948457,1.0003281546678404,308.5925686272165
11.05,273.0,5.38,313.37088329964547,1.0002825639997333,313.4151538376438
11.67,272.0,5.98,316.9943232930205,1.000254343565056,317.0346334631698
12.19,270.0,20.9,320.3239016995141,1.0003185368853795,320.37491512640304
12.91,279.0,9.4,323.97946169471913,1.0004074199442892,324.04545282099565
14.56,287.0,10.8,327.4628754530809,1.000816104532544,327.5964701702748
16.63,291.0,10.0,317.20679012278407,1.0015736701952231,317.4562814427751
17.77,286.0,9.67,311.0854778031273,1.0021439554783762,311.41877596186237
18.49,288.0,6.96,308.31840441335964,1.002525866766395,308.70754444495316
20.24,289.0,6.63,304.3497317232266,1.0035465961189631,304.8889568316359
22.62,288.0,10.0,299.6502663105775,1.0050433067693307,300.404930115228
24.89,269.0,8.23,291.30488839015385,1.0066664167055703,292.27425540976657
27.06,267.0,7.11,277.95413290685207,1.0084171330912226,279.12147011100416
29.13,272.0,5.36,265.61041131702655,1.0101641472823413,266.95685028607943
31.3,274.0,5.78,254.5351956017085,1.0120977585413171,256.07021963942475
33.46,259.0,5.81,245.1955727577478,1.0142319749088138,246.93421714635028
35.53,272.0,6.69,234.76416293804297,1.0163996829278203,236.68136345073012
37.7,274.0,6.39,224.69732196891002,1.0188957133253975,226.81029523684003
39.87,272.0,5.59,217.75856584759185,1.0216185492871395,220.09979217074957
41.93,266.0,8.82,211.25280826535774,1.024585581936408,213.8339266339113
