r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.91,29.6,2.38,7.8608142071925355,1.0127733561141847,7.9108593926545145
1.81,44.6,2.4,12.710342245588826,1.0080184102183776,12.761198870886995
2.73,50.4,2.86,14.559330341743058,1.004385837602607,14.591222840411929
3.64,56.8,3.43,19.560051124677564,1.0022648788285706,19.582189169608803
4.55,60.7,2.98,21.655161047657902,1.0011118398791206,21.667196239106577
5.45,64.7,2.46,23.56630221311778,1.000647156038532,23.573926517180226
6.36,68.0,2.38,27.495550549134308,1.0006755710347324,27.504836579823266
7.28,71.5,2.52,33.43879333947324,1.0010936263346748,33.4570731155257
8.19,73.4,2.68,36.71330685187593,1.0017866354198657,36.746088863235556
9.09,74.0,2.83,37.45944473694185,1.0027093441064567,37.51015567474522
10.0,73.8,3.22,38.33339144923131,1.0038954771631197,38.40798230358269
10.91,73.9,3.42,37.98251439807533,1.0052875739320557,38.08279968289047
