r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.92,234.0,12.0,282.470193294797,1.0044554052158616,283.0987535365178
2.32,192.0,12.0,337.04054489037367,1.006533059358629,338.1397055354872
3.24,212.0,6.3,361.794746506911,1.0086492430611342,363.356003203532
4.17,223.0,4.41,341.5190753091253,1.011376069043497,343.45615409326456
5.1,222.0,4.01,320.16260962204814,1.0145517017889314,322.4836517497701
6.03,224.0,3.85,303.9158865541583,1.0183258266531285,306.6879988277795
6.96,224.0,3.23,292.53925206713717,1.0225336721163203,295.81688245982247
7.89,226.0,3.4,279.5277132951221,1.0274387289692202,283.33670422531964
8.8,226.0,3.21,272.4550724431461,1.0330102688840923,276.91546918131195
9.73,227.0,2.75,259.2850338912757,1.0398182404129312,264.39678229133983
10.64,227.0,2.65,249.55605502571962,1.0474086537071303,255.4031154538963
