r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
1.74,96.4,12.1,148.01974530446944,1.010247461099884,148.77622553466665
3.5,157.0,10.5,223.45501605468607,1.0040183065381736,223.90352132448453
5.24,192.0,8.4,242.04169165662347,1.0011988845265176,242.1867382155764
6.98,201.0,6.9,249.95191117492982,1.0004327933310573,250.005994084003
8.72,201.0,7.3,254.82678999665637,1.0007826535305981,254.92649103607016
10.47,194.0,6.4,236.26904007931296,1.0017701983945138,236.4780691521937
12.19,190.0,6.0,216.51426142404569,1.0032016025480732,216.86058075687774
13.94,186.0,6.4,200.76317814778687,1.0048945104512523,201.25389716023219
15.68,184.0,6.4,187.18058499748312,1.0069452808591843,187.8294711399568
17.42,182.0,7.3,178.4644572456936,1.0092251484436576,179.28574801675688
19.16,181.0,6.6,169.2039024372665,1.0117303681106296,170.1934210738794
20.9,183.0,6.5,160.23210695737606,1.0144793787277444,161.38796863502643
22.65,185.0,6.5,155.37222821341015,1.0177280511426796,156.743401258368
24.39,186.0,9.1,148.94688281397498,1.0214108182995216,150.53297521578514
26.13,186.0,11.4,142.9520678409375,1.0257325235440744,144.7796442054798
27.87,184.0,13.6,137.6566522184816,1.0305217089193808,139.7416207289229
29.61,185.0,13.6,133.0775987910813,1.037173180574248,135.5284885807746
