r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.49,211.0,40.1,253.26089986415195,,
0.98,233.0,17.4,311.76855325705964,1.0082643151571338,313.0541793078129
1.47,227.0,14.4,310.74284770530113,1.0062391845103709,311.71073133273126
1.97,234.0,10.8,307.98007938826174,1.0047027412975431,308.7034053011442
2.46,245.0,7.67,315.6951170037319,1.0033836002218721,316.2287590110984
2.95,244.0,23.3,322.10372133832914,1.0022596784363107,322.46744139836136
3.44,261.0,23.3,326.41823846102716,1.0015967931603382,326.6787457137506
3.93,259.0,22.7,323.32238075951375,1.0011001430328763,323.5001823034564
4.42,258.0,22.7,318.52763459392344,1.0007936862545523,318.65401502493063
4.92,258.0,22.5,316.54207761370367,1.0006989102218644,316.652675539421
5.74,261.0,22.4,314.6649637312677,1.000783325826557,314.78818220234024
6.56,263.0,22.4,312.9960092397346,1.001167433821254,313.1786570115391
7.37,264.0,22.3,307.59458008879153,1.0017567282205833,307.86464157434744
8.19,265.0,22.2,303.57078268502715,1.0025781023623228,303.9618490709651
9.01,265.0,22.2,300.3589103056542,1.003563040076419,300.89352992867464
9.83,264.0,22.0,294.2116539160201,1.0046266400989186,294.89147422024683
10.65,264.0,21.9,284.93698355952324,1.0057871075719749,285.7602746468626
11.47,265.0,22.0,274.56662306260023,1.0071032978895698,275.54006172241446
