r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.63,262.0,73.6,397.97377313084337,1.0097379007921958,399.906793202671
0.79,250.0,55.5,379.24370383699187,1.010512196219641,381.2318347060449
0.95,241.0,42.9,361.7985854035364,1.0114565819645729,363.8651708328279
1.11,234.0,31.9,346.49261882470165,1.0124537073833464,348.64350177126136
1.27,228.0,28.8,334.1647654975012,1.0135029765474433,336.41330993461924
1.43,225.0,24.2,323.68898900024385,1.0144875437395608,326.0252868167948
1.59,222.0,12.2,315.622551317234,1.015356058188287,318.036677890871
1.9,221.0,6.34,305.49028282418413,1.0169800592623413,308.07298691001665
2.06,221.0,12.2,302.3958612481328,1.017797777468697,305.07498035289467
2.22,222.0,16.9,300.2213864800441,1.0186612971953937,303.00969848760934
2.38,222.0,26.0,298.74076789082534,1.0195248169220903,301.6430989049482
2.79,221.0,13.1,294.67070621288434,1.0216153256862217,297.83838178471865
2.86,221.0,11.8,293.886450181018,1.0219762792660514,297.09816603490464
3.02,220.0,22.9,291.8598449598711,1.022801316019948,295.16848520279694
4.17,205.0,8.45,270.24391519514364,1.0289497194457344,274.12774952426713
5.56,190.0,13.3,242.86491224547032,1.036779730436111,247.29083664176196
6.96,190.0,8.87,227.86842058521404,1.045790036302668,233.02707938775987
8.35,198.0,3.19,217.7474015918445,1.0566917618427418,223.83455983965263
9.73,204.0,2.56,212.53623714557477,1.069887803935987,219.83766662114436
