r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
5.03,214.0,6.0,178.85,1.0040640851412288,179.2130623087501
7.55,220.0,6.0,207.41,1.0010212243343175,207.51587904492388
10.07,235.0,4.0,227.06,1.0002470048120908,227.0880407248751
12.58,235.0,4.0,233.42476518141774,1.0005922738834925,233.4938806452002
15.1,230.0,2.0,225.95672019216423,1.0015603167082319,226.13293350473884
17.61,231.0,2.0,219.46474090386363,1.0029829045895349,219.79181836670844
20.13,232.0,2.0,213.16109518390076,1.0046448423486745,213.6555714989814
22.65,225.0,7.0,205.51178384705827,1.00666907353379,206.1959316837366
25.16,224.0,7.0,194.09483274935477,1.0089119015445824,194.95779138328263
27.68,229.0,2.0,186.069371203323,1.0113906573242122,187.12609674736865
30.2,218.0,2.0,181.25520378736718,1.0141138944437087,182.52983046583478
32.71,214.0,2.0,173.52426141609132,1.017286634316524,175.01766033522128
35.23,213.0,2.0,168.5508306120145,1.0209291833750913,170.3055127584413
37.75,211.0,2.0,161.72561516346136,1.025197363397852,163.75046882110132
40.26,217.0,2.0,157.09772913699294,1.0299774664012122,159.43503778222924
42.78,216.0,3.0,151.50150527305001,1.0367048287191465,154.25686774351865
