r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.35,14.4,2.82,15.462037381923508,,
0.69,24.4,3.97,17.991411840097484,,
1.03,29.2,3.26,20.29279921548528,,
1.38,32.9,3.73,21.498913926056822,1.0162845788532224,21.673257394426653
1.72,37.8,3.41,23.082315741710143,1.0144069004236929,23.247993462221864
2.07,42.0,3.12,25.396523384116968,1.0124739961580007,25.554430544498036
2.41,45.1,2.92,27.13612536822455,1.010702174996298,27.280946704806667
2.76,47.6,2.79,29.78547968389967,1.0094110825119185,29.92530827318734
3.1,52.3,2.78,31.49247052868352,1.0081568783842354,31.620649799922518
3.45,57.3,2.78,33.1353617756016,1.006865785899856,33.24891734678703
3.79,61.4,2.93,34.469522770122595,1.0058972490259426,34.571011044452774
4.14,64.5,3.42,36.24532107734735,1.0049883698958681,36.335611151612966
4.48,66.4,4.53,37.518872584340805,1.0041054587409388,37.59580979129098
4.82,66.9,5.46,38.25680070262018,1.003356013604579,38.32094210465379
5.17,69.4,4.77,39.21413010637875,1.0028517361843414,39.27000447687775
5.51,70.2,4.44,39.541110252495436,1.0023618666903964,39.587778128524896
5.86,70.9,4.24,39.464805840140656,1.0018575892701589,39.50144353352704
6.2,72.3,4.38,40.000499996875035,1.0015690708535934,40.0318695057898
6.55,73.9,3.51,40.904636656496535,1.0012854914114087,40.93091949217377
6.89,75.0,3.22,41.89410101673027,1.0010100142390008,41.91525249653274
7.25,75.5,3.23,42.96818008712959,1.0007936183712265,42.98522687418718
7.58,77.1,2.98,44.12308806056077,1.0006548494047829,44.13753268516115
7.94,77.0,2.79,45.409859061661926,1.0005034650777536,45.421288762340794
8.27,77.0,2.82,46.65737347944052,1.000376225817485,46.66614950831549
8.63,78.2,2.93,47.95944328284055,1.0003368847700942,47.96752100559449
8.97,79.6,3.14,48.89951431251644,1.0002997293364475,48.906842072960124
9.3,80.3,3.39,49.741077591865654,1.0002636667096725,49.74763469280394
9.66,81.2,3.66,50.45232303868673,1.0002792702409178,50.45936746310147
9.99,82.3,3.9,51.07104267586477,1.000315471679523,51.07909777442997
10.35,83.8,4.1,51.84790931175529,1.0003549641580012,51.857110570035
10.69,79.0,2.78,51.60248056053119,1.000408905380695,51.613029748215716
