r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.09,231.0,52.9,81.4097967077673,,
0.17,231.0,27.9,156.08005317784847,,
0.26,231.0,16.4,206.8099248101986,,
0.34,231.0,11.9,229.156350555685,,
0.43,232.0,8.04,243.14685295105093,,
0.51,232.0,6.53,251.81537165153364,,
0.6,232.0,4.75,260.04868524951246,,
0.69,232.0,4.0,266.5211222398705,,
0.77,233.0,5.69,271.50126961029116,,
0.86,233.0,4.83,275.95972622830305,1.0105370752133422,277.40982049584704
0.95,234.0,10.8,279.91459661832573,1.010137770899563,281.3298737505745
1.03,235.0,10.3,283.96701850743153,1.009782833731759,285.352638995181
1.11,235.0,10.6,287.2655811265944,1.0094278965639552,288.61655946815625
1.2,236.0,10.2,291.33006350186383,1.0090285922501758,292.64225851547195
1.29,237.0,10.6,295.05003440094697,1.0086292879363965,296.3203356899536
1.38,238.0,14.2,298.28800394920347,1.0082299836226172,299.51294150315005
1.46,238.0,14.1,300.6458032303128,1.0078750464548132,301.82728157603304
1.55,239.0,19.6,302.7939502367905,1.0074757421410339,303.9236475834545
1.63,240.0,17.8,304.3629788591247,1.00712080497323,305.44471128047144
1.72,241.0,7.14,305.76427047645706,1.0067716065566976,306.79778146536023
1.8,242.0,11.9,306.8111554360434,1.0065157552081685,307.8090857000509
1.89,243.0,10.9,307.73066762999105,1.0062279224410733,308.68744162900197
1.98,244.0,17.6,308.462328656191,1.005940089673978,309.3771191298705
2.07,246.0,11.4,309.09091817780734,1.0056522569068829,309.96321793764423
2.15,247.0,12.9,309.59465386211053,1.0053964055583537,310.42887907745137
2.23,248.0,15.4,310.0816455387194,1.0051405542098246,310.8776196671096
2.32,249.0,17.6,310.64205285183135,1.0048527214427292,311.3948703292178
2.4,251.0,24.0,311.1779756023874,1.0045968700942,311.8923779051018
2.49,252.0,10.1,311.87634280272044,1.0043090373271049,312.54756390208644
2.58,253.0,12.0,312.7698844198399,1.004072900330313,313.40617747143506
2.67,254.0,6.34,313.9289324034979,1.003861739941645,314.53450427512206
2.75,256.0,6.22,315.1554587818526,1.0036740418183847,315.7338751548884
2.83,257.0,5.6,316.57031446425924,1.0034863436951245,317.12167078791254
2.92,259.0,8.73,318.3761214350096,1.0032751833064564,318.8970653160669
3.0,260.0,5.19,320.01131011262714,1.0030874851831961,320.5049444732945
3.09,262.0,11.0,321.82586052087237,1.0028763247945283,322.2883660317315
3.18,263.0,16.0,323.46472017825994,1.0026651644058604,323.89547668939235
3.27,264.0,13.1,324.9469392070035,1.0024540040171923,325.3454054444532
3.35,266.0,11.8,326.1291514109096,1.002266305893932,326.4984964761268
3.43,267.0,12.7,327.15898719124317,1.0021550734542957,327.5113232901778
4.21,280.0,5.52,332.56960098601917,1.0011737263027314,332.764716593812
4.29,282.0,2.35,332.9454246569548,1.0011267999045812,333.1329532813858
4.38,283.0,5.1,333.24209578023004,1.001074007706662,333.42100004650683
4.47,285.0,4.61,333.5639016740271,1.001021215508743,333.73417852755233
4.8,290.0,10.8,334.4346514642285,1.000827644116373,334.5730192761214
5.25,296.0,2.85,336.19351480955135,1.0006660606842461,336.30545881353584
5.32,298.0,1.92,336.4902870812173,1.000658905771564,336.6011265221536
5.41,299.0,4.29,336.76657405389864,1.0006497065981153,336.87595602283045
5.5,300.0,4.92,336.9450539776478,1.0006405074246667,337.05294460861444
5.58,301.0,2.24,336.97466892928315,1.0006323303816014,337.0811917530369
5.67,302.0,4.59,336.7364505069209,1.0006231312081526,336.841349663598
5.76,303.0,5.07,336.705152173233,1.000613932034704,336.8084933541358
6.0,306.0,7.89,336.5481732233887,1.0006332803302849,336.65472102654934
6.18,307.0,4.41,336.26675571635093,1.0006798399355812,336.38104008065454
6.27,308.0,3.2,336.1361481602358,1.0007031197382295,336.2542993755243
6.36,309.0,6.66,336.0482228788006,1.0007263995408775,336.17025335950814
6.45,310.0,5.83,336.0131405168554,1.0007496793435258,336.13906797527284
6.53,310.0,3.83,336.0223636902758,1.0007703725014352,336.1517699667418
6.61,311.0,2.41,336.11955090413886,1.0007910656593448,336.2524709392941
6.7,312.0,1.25,336.3501612902839,1.0008143454619929,336.48708603368954
6.79,312.0,3.61,336.71506218166127,1.0008588200565582,336.8596199754125
6.87,313.0,13.8,336.68211505810643,1.0009031226029326,336.8341133616315
6.96,313.0,4.58,337.0027433122763,1.0009529629676035,337.16328064203
7.05,314.0,3.05,337.26153338321876,1.0010028033322744,337.4305945048374
7.2,315.0,1.38,337.4129437351211,1.0010858706067263,337.59608742998716
7.39,316.0,0.75,336.9770873516477,1.001191089154365,337.17771250582194
7.47,316.0,8.57,336.50234189378233,1.0012353917007393,336.7101338377075
7.99,318.0,1.36,332.92358838027684,1.001606831327484,333.1909570450345
8.08,318.0,16.0,332.4780246873468,1.0016740600865914,332.7562024098736
8.16,318.0,5.5,332.0346248510839,1.0017338189835758,332.32234415968054
8.25,319.0,2.94,331.88162784342256,1.0018010477426833,332.1803607242195
8.34,319.0,1.74,331.72321504531453,1.0018682765017908,332.0329457910356
8.4,319.0,2.2,331.5951997541581,1.0019136489538631,331.9123265129074
9.59,319.0,3.23,326.285941775002,1.0031450107724948,326.7986253934645
10.8,317.0,4.08,319.55059458558355,1.004577903362114,320.2811952562012
12.02,312.0,2.62,316.84558731344197,1.0061841472792425,317.82378719968364
13.22,308.0,0.76,312.3901986298546,1.008010907084619,313.6389671042261
14.42,303.0,1.86,303.6741406507969,1.0099961609753443,305.1881542751731
15.63,298.0,1.34,290.55714033559735,1.0121076905837247,292.3108359818438
16.83,296.0,1.41,277.6216351439491,1.014439079699194,279.6187523056299
18.03,294.0,1.15,268.66833233561414,1.0169292834770598,270.93296907161937
19.23,294.0,0.59,260.44447200891017,1.019695045217931,262.9966995490192
20.43,294.0,0.5,252.30147779987337,1.022806098404477,255.16226506717857
21.64,292.0,1.21,244.65867652711603,1.0263827419364895,247.8650493399835
22.84,290.0,1.21,237.50830111808727,1.0303018775112232,241.07992007154112
24.04,287.0,0.81,230.63114815653154,1.0351013186908882,234.64396677152465
25.24,283.0,1.08,224.01251058813656,1.0404148961331623,228.4943965392344
