r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
1.74,54.7,8.3,52.62,1.0138687862739046,52.983631326901545
3.5,85.4,7.0,60.17856844425597,1.0064279374803007,60.37167066687988
5.24,93.8,6.2,65.16385270991886,1.0025790776168855,65.24782991582961
6.98,98.7,5.2,70.07959046683992,1.0008654525411136,70.10990918822986
8.72,103.0,5.2,73.33950231628245,1.000317780199047,73.35115431148468
10.47,107.0,5.2,75.49394677720856,1.000440786079888,75.51058328455294
12.19,109.0,5.2,75.57205105063643,1.0010032226535115,75.60994934470556
13.94,108.0,7.4,73.30693896214737,1.001939707467707,73.37800152716463
15.68,108.0,7.4,67.72847628582826,1.0030754134525333,67.83254286885345
16.61,108.0,7.4,65.35510997619085,1.0037397188888164,65.4772008059943
