r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
9.93,377.0,10.3,330.0082477757185,1.0004922598900723,330.089462694123
10.05,377.0,19.7,330.60639875840275,1.0004494667964676,330.6806887110946
10.35,378.0,10.8,332.2614177120179,1.0003626466586346,332.32165899740096
15.07,367.0,10.7,322.7986708460864,1.00073856320256,322.9178524544216
20.09,364.0,6.67,309.82655567268597,1.0028836294403451,310.27294658651874
25.12,375.0,6.19,296.174322992389,1.005941804053207,297.0529247019485
30.14,383.0,3.82,283.84565119092457,1.0097950775208986,285.2324086954753
35.17,378.0,2.21,264.0318734547024,1.0142850172643147,265.9110362187911
40.19,364.0,4.0,246.4421209939567,1.0197350129276912,248.86200941407623
45.21,349.0,3.0,232.41340451875834,1.0266805757833273,235.4934570868473
50.24,338.0,3.08,219.60726285803938,1.0363570515111165,223.56375856689954
