r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.71,24.1,7.55,14.239764745247726,,
1.42,33.6,5.02,20.132148419878092,1.0093070045453079,20.225616445142748
2.14,44.8,3.38,25.08332115171354,1.00622381195794,25.161257012339686
2.85,54.4,2.9,28.597209654090378,1.0037712487192663,28.651082505048834
3.55,57.4,2.89,29.707763295138864,1.0022480907614344,29.74113742275525
4.26,61.4,3.44,30.88499473854577,1.0013003773030857,30.905069287625963
4.97,63.8,3.64,32.48820093510873,1.0007676251485462,32.500667923108715
5.69,65.5,3.82,33.3600434651995,1.0005779752434716,33.36968271221118
6.4,67.6,3.54,35.92563430198554,1.000654193351029,35.93738353627789
7.11,69.2,2.91,37.10456171416124,1.0009239725999715,37.12169955553021
7.82,70.3,2.79,39.001666631055656,1.0013756965255804,39.028484639503446
8.52,71.4,2.93,39.62375171535376,1.0019645784292321,39.66265460173859
9.25,73.2,3.0,40.03209962017981,1.002677648924482,40.08565974459268
9.95,73.0,2.81,40.798123731367845,1.0034335453249914,40.868104815540505
10.66,73.1,2.79,41.24416322341866,1.0043155594801085,41.333063233154924
