r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.72,125.0,17.6,201.4920107597321,1.0047464686383392,201.9696324315628
1.43,162.0,8.5,240.15881266362055,1.002786112810539,240.49313473310468
2.16,178.0,5.22,263.30176793937403,1.002083520354681,263.57592250848546
2.87,193.0,1.88,280.7907818999762,1.002485812910981,281.1395619594813
3.59,192.0,3.59,273.3865089941345,1.0037496571290785,273.89858225470874
4.3,190.0,0.97,272.22796421381844,1.005655441942066,272.99666363569105
5.03,195.0,0.99,273.85946998415085,1.0081182623249088,274.96885447556724
5.75,201.0,0.45,276.5761674475948,1.0110557897676644,278.10084887300684
6.46,204.0,0.81,280.372021607007,1.0143967115864314,282.3830270714566
7.18,204.0,0.65,276.53767284042874,1.0183203273601225,279.05930631727426
7.91,206.0,0.66,272.65341534629636,1.022816344606931,275.7463496257348
8.62,206.0,1.54,268.6051901955731,1.0279365814600931,272.331301141336
