r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.63,14.8,5.06,7.808200817089684,1.01015979050308,7.847765421277051
1.26,27.2,5.06,13.5836261727125,1.0071302085072231,13.631967198819451
1.88,34.1,5.06,17.1740298124814,1.0045363720079719,17.212939629114686
2.52,38.8,5.06,19.2803137941269,1.0026699083266204,19.30603497244343
3.14,42.8,5.06,23.222801295278742,1.0016300462763295,23.241720708926763
3.77,47.9,5.06,27.36384658632627,1.0010594114286833,27.378337535276145
4.4,51.9,5.06,29.814845295590583,1.0009087794043638,29.82838977772726
5.03,57.6,5.06,33.74741471579712,1.0010852009345217,33.76572111360744
5.65,60.7,5.06,37.52006929631128,1.0015584355084177,37.54929421858971
6.29,65.6,5.06,39.398706831569996,1.0022548338258075,39.44310058895299
6.91,68.6,5.06,40.076498100507735,1.0030655774186912,40.137879897641575
