r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.58,23.9,3.87,22.00651040033381,,
1.17,34.7,3.87,34.940545216123915,1.0072165372062194,35.06639344944036
1.75,42.8,3.87,43.08431849292733,1.0049438488028097,43.19068836407832
2.33,51.3,3.87,48.80742259124118,1.0030665130247807,48.88219960748923
2.91,57.7,3.87,53.28223155987369,1.0018999948672473,53.33282552245038
3.5,67.3,3.87,57.45912112101959,1.0012317297523998,57.49449728541918
4.07,75.4,3.87,61.59105860431366,1.0009621324696814,61.6206808595559
4.65,79.5,3.87,65.90393690819995,1.000991228685174,65.93659175446382
5.23,82.8,3.87,67.5111050124348,1.0012697794972283,67.55395352319984
5.82,85.6,3.87,67.30523976630646,1.0017397797061498,67.36376246834713
