r_kpc,v_obs,v_err,v_baryon,K_ring,v_model
0.35,20.9,9.81,48.76689450846752,,
1.07,61.7,8.19,98.2917982336268,1.0128063072146325,98.91917351571153
1.6,81.3,4.32,114.28088772843864,1.010080176533049,114.85542925019709
3.7,124.0,3.41,144.2299608264524,1.0028360465981168,144.4343374685007
5.09,156.0,7.02,154.52556325734588,1.0010893673991215,154.60970790294678
6.61,166.0,6.34,166.54641455161982,1.000492787296861,166.5874454760772
8.17,165.0,12.1,171.96749983645165,1.0008605017709982,172.04147309542518
9.11,174.0,4.84,169.32463524248325,1.0013625134217512,169.43994952061635
10.37,164.0,5.86,167.16574589311054,1.0023411187397449,167.36130893112644
11.28,176.0,7.35,169.28614828154133,1.0031978118134528,169.55660485922562
13.62,174.0,3.28,167.92996754599818,1.0057504646787179,168.41211307284314
15.04,168.0,2.23,163.23701847313924,1.0076303095111172,163.85860948079468
16.37,166.0,2.23,157.67489368951544,1.0095330644890868,158.42467346823375
17.59,167.0,4.59,151.53043027722188,1.0113892435610758,152.39089568985528
18.8,167.0,5.3,146.28146704213765,1.0134478509851594,147.2617679984366
20.13,165.0,3.48,141.09410831072998,1.0158993610532554,142.21133809861084
21.35,165.0,3.12,136.81627278946024,1.018325097855382,138.06416758807225
22.57,165.0,2.39,133.22192649860608,1.021094776128003,134.61973670366098
23.89,165.0,2.23,129.75872725947954,1.024494319740152,131.3382890799777
25.11,163.0,2.23,127.03717920357016,1.0279859849326778,128.8025433592375
26.33,162.0,2.23,124.66476727608327,1.0319531275983007,126.64082073386372
27.65,162.0,2.23,122.35681019052434,1.0372902569578513,124.6172880653987
